10000 10000
6368 5727 0
7859 2069 1
3159 182 0
5056 4595 1
4713 1934 0
5929 6894 1
3471 4194 0
4320 4307 1
7399 497 0
6382 9961 1
6173 7459 0
2250 2925 1
6517 2893 0
6095 6218 1
5423 299 0
5374 145 1
7161 122 0
7472 3777 1
2470 9421 0
5992 6477 1
6379 3374 0
9707 1854 1
9552 4173 0
1534 1204 1
2860 7083 0
5214 73 1
5338 7636 0
8550 8115 1
9854 5879 0
1132 9582 1
3465 1087 0
1699 8249 1
8266 8787 0
2437 8041 1
6457 9835 0
3544 2272 1
7177 9322 0
5267 4110 1
6074 8945 0
1492 8854 1
6492 921 0
6376 6462 1
1147 6288 0
8134 8415 1
8916 6424 0
2065 34 1
3392 8438 0
7467 6083 1
3497 8636 0
9466 9535 1
7035 8706 0
8266 6869 1
9253 6448 0
7518 1696 1
9954 7776 0
782 643 1
7524 3045 0
870 1583 1
5718 6832 0
4617 4193 1
3475 5940 0
1334 5252 1
1186 9906 0
2828 3299 1
9922 5060 0
4733 83 1
8098 1181 0
9440 4779 1
5384 5770 0
7105 5186 1
4884 8583 0
6582 2277 1
691 7124 0
1029 7127 1
8283 110 0
6745 8260 1
4355 5925 0
8062 9468 1
9075 9083 0
1962 9441 1
8522 1740 0
1118 5600 1
675 9604 0
42 3011 1
8312 5333 0
1863 3063 1
1998 6716 0
1683 9145 1
1781 8451 0
4485 2312 1
7298 1982 0
155 1275 1
3402 8661 0
3179 922 1
4400 8858 0
338 1375 1
5958 569 0
5306 7610 1
7747 7856 0
3601 7573 1
1594 5330 0
6208 4007 1
297 4225 0
6261 4916 1
8605 3937 0
1478 5827 1
9753 5987 0
4891 1866 1
1532 9906 0
7988 4532 1
3598 3621 0
6544 2860 1
1307 6569 0
1855 5662 1
3041 9766 0
1886 5589 1
2695 2423 0
9732 9378 1
2238 7727 0
2829 6530 1
4792 8396 0
4689 6740 1
8606 5977 0
1698 2696 1
8781 309 0
5561 7452 1
3586 1389 0
8954 1542 1
263 2752 0
2951 3190 1
3666 1136 0
70 5924 1
609 5748 0
8687 562 1
6414 5740 0
744 3679 1
818 9165 0
6571 3052 1
8848 2509 0
8125 2470 1
367 5312 0
7022 9889 1
2225 5530 0
7177 6963 1
2230 5646 0
7040 8421 1
1978 7185 0
7359 3277 1
4133 729 0
1429 7551 1
7708 389 0
1606 1668 1
8209 6260 0
940 8550 1
9575 7434 0
7198 7800 1
8746 7744 0
7889 2450 1
4063 9001 0
3451 9185 1
6166 9054 0
5517 5690 1
2033 1621 0
2148 8845 1
6941 5527 0
638 6991 1
1507 1403 0
9609 9158 1
5209 6986 0
7169 5347 1
4441 8696 0
733 7602 1
5294 9214 0
9022 483 1
590 1120 0
1302 5329 1
4782 2825 0
8739 1517 1
2051 7654 0
5898 3677 1
7543 7686 0
7552 2916 1
9363 3173 0
9685 9097 1
1591 6806 0
6920 4777 1
1954 7310 0
1841 5133 1
4637 6605 0
3485 5134 1
4485 7321 0
8556 3321 1
6001 9814 0
5764 5497 1
8642 9973 0
9000 2176 1
5096 4533 0
1059 4166 1
7426 4722 0
8358 6270 1
2564 7253 0
7713 4141 1
4286 5288 0
5135 7711 1
5446 3123 0
9315 8749 1
3098 7921 0
62 907 1
4444 2264 0
1460 2389 1
2854 5062 0
1188 2378 1
3174 518 0
5839 7604 1
3325 7979 0
6343 599 1
2483 3802 0
9006 2184 1
8569 9614 0
9887 9415 1
9941 851 0
7747 1750 1
4711 7605 0
4756 1061 1
6978 2587 0
1924 1699 1
3397 9780 0
9522 1077 1
3716 5272 0
7130 4931 1
640 4443 0
468 8098 1
839 4549 0
5617 3690 1
7270 5149 0
2868 3088 1
3803 3589 0
4441 8047 1
2420 5464 0
5231 1577 1
5329 136 0
89 3373 1
7326 5562 0
3521 3426 1
6685 388 0
2966 5240 1
5535 3869 0
2275 2688 1
4284 6101 0
1560 392 1
7023 6655 0
1429 9765 1
3212 6648 0
5458 8391 1
8193 7236 0
5749 7472 1
9912 7694 0
8061 1839 1
105 3484 0
2757 8013 1
5372 5954 0
9843 8834 1
8370 2678 0
984 3274 1
5213 3596 0
7196 2252 1
4118 3802 0
9065 1834 1
3841 5331 0
4185 3160 1
4449 6134 0
834 9818 1
8112 497 0
6304 498 1
7660 1319 0
8940 4516 1
2344 5410 0
8877 7119 1
4442 8539 0
1009 8031 1
6973 2276 0
7795 8672 1
1657 6480 0
2051 9847 1
4030 7002 0
2173 4896 1
4597 8800 0
8437 7972 1
5344 7863 0
503 9710 1
2570 6776 0
6561 9017 1
6963 9098 0
332 4146 1
4339 7574 0
8120 9326 1
2067 1615 0
6757 8516 1
4826 6260 0
634 8675 1
1203 4680 0
1986 2156 1
2627 9369 0
6739 7468 1
6910 8787 0
5595 4878 1
6932 3291 0
9823 8646 1
2623 9081 0
4200 6457 1
8242 7317 0
6855 9422 1
2704 8381 0
4966 2246 1
5391 7058 0
7643 5284 1
7298 3137 0
3523 2461 1
17 32 0
5760 6862 1
1379 4672 0
9452 4884 1
4590 4427 0
7508 5376 1
4763 9775 0
8504 1787 1
7156 2901 0
5746 3407 1
2081 6215 0
8361 2736 1
4919 1982 0
3151 1863 1
3973 5037 0
3899 1503 1
2151 7436 0
9825 1436 1
764 1874 0
2973 9368 1
7810 5947 0
9615 1245 1
9957 623 0
6219 4010 1
1531 1737 0
6548 3619 1
4289 2097 0
307 5077 1
2883 8030 0
2976 1076 1
1119 3328 0
5990 6481 1
8001 5611 0
5561 7633 1
6162 1174 0
4941 4618 1
2343 2352 0
986 2559 1
7119 558 0
9961 6872 1
1599 5788 0
6746 2477 1
4554 2465 0
8890 3390 1
1270 4033 0
6965 9311 1
3914 7764 0
2657 707 1
3143 5464 0
6494 6274 1
3070 7975 0
7240 1699 1
3830 8595 0
3756 1480 1
4429 9849 0
3725 4697 1
6549 8534 0
4006 7641 1
5782 1346 0
8286 5208 1
1701 2878 0
1747 8345 1
320 6546 0
6239 1887 1
4693 9986 0
2111 5958 1
2375 3148 0
7261 1014 1
5121 9929 0
6179 5853 1
3155 7673 0
127 6070 1
9118 2766 0
4828 856 1
7405 6834 0
2855 9772 1
2823 8534 0
9934 1574 1
2482 4501 0
3936 4404 1
2467 9648 0
1467 6396 1
7628 2268 0
4200 7961 1
580 6652 0
8142 3212 1
1448 6260 0
1128 5107 1
7641 8945 0
591 652 1
104 6119 0
7759 1596 1
4535 1465 0
5374 6094 1
172 2812 0
1067 476 1
1723 851 0
7350 6887 1
9891 7358 0
9032 2419 1
2292 9780 0
4925 6892 1
9 6940 0
3140 1767 1
6376 7346 0
5980 8999 1
2787 9150 0
7546 3037 1
1517 4751 0
7245 60 1
7523 1432 0
858 7032 1
266 5036 0
3849 7626 1
7585 7629 0
9699 2514 1
5021 8197 0
3431 2665 1
1987 5064 0
3306 3882 1
3425 5015 0
8609 6902 1
2392 304 0
723 2528 1
5131 1817 0
8656 94 1
1349 4053 0
1274 2810 1
325 5159 0
6304 2257 1
9863 5248 0
3138 6087 1
6955 4552 0
118 9440 1
8116 9573 0
5966 2035 1
8962 8035 0
3154 2646 1
2844 7979 0
6499 7926 1
9968 3038 0
3573 4591 1
948 7911 0
7192 3768 1
5368 4099 0
482 4561 1
4129 803 0
9155 6852 1
4514 514 0
2706 3967 1
46 9281 0
3858 313 1
5267 5 0
7872 213 1
4780 1135 0
5324 6746 1
8615 6142 0
589 620 1
3052 517 0
4039 7142 1
8986 9025 0
1192 9562 1
1650 96 0
4801 1825 1
114 4555 0
2860 9546 1
2697 5340 0
2394 6131 1
5994 7317 0
5270 3831 1
620 9751 0
9101 9401 1
8807 4068 0
6794 7529 1
2958 6670 0
8918 1616 1
5746 7120 0
3989 6829 1
1103 8390 0
8874 7287 1
5264 2701 0
2805 7326 1
1581 108 0
3311 5679 1
9439 3358 0
1516 9535 1
6131 3968 0
1317 3853 1
4496 5159 0
3462 9555 1
6286 906 0
3529 3404 1
4306 815 0
5619 4757 1
2704 9328 0
220 8621 1
6346 8696 0
1830 5305 1
8397 3114 0
6610 6499 1
4576 1062 0
4550 8125 1
856 6282 0
7326 4187 1
3809 6104 0
3441 9200 1
2886 6691 0
9563 3829 1
4759 3415 0
8878 8840 1
290 1508 0
1887 7667 1
5582 7083 0
9796 3914 1
1978 6744 0
7338 8526 1
4075 9906 0
8789 4797 1
3309 3492 0
3223 9622 1
3121 6666 0
5884 738 1
7955 3895 0
6829 8675 1
19 9260 0
1286 1229 1
1517 8052 0
3465 1220 1
105 1504 0
9417 7352 1
5771 8876 0
8063 1887 1
2916 5194 0
7105 7642 1
3344 9937 0
9692 4840 1
8519 5611 0
4536 4785 1
8356 2435 0
2895 7879 1
7416 1301 0
4055 1296 1
8741 4194 0
1052 9135 1
6323 4176 0
4944 3160 1
6259 8086 0
8281 6640 1
6290 7761 0
866 1378 1
6167 3444 0
2926 3165 1
1186 6533 0
9372 4400 1
4030 1685 0
4622 1168 1
5439 9133 0
5909 6901 1
2219 3072 0
9996 7161 1
5488 9579 0
3028 4209 1
2475 5320 0
3247 3868 1
5428 8122 0
9861 3497 1
4849 6215 0
213 7035 1
1212 6777 0
4738 29 1
5180 5618 0
3773 2717 1
8448 6365 0
498 6997 1
1789 1479 0
967 2230 1
2799 3554 0
1517 8618 1
2865 8975 0
4744 3474 1
1190 8203 0
5917 3723 1
8994 1255 0
313 6791 1
5823 7949 0
6740 9748 1
7733 7557 0
2679 4523 1
5915 676 0
150 9572 1
4220 9523 0
5486 6060 1
9262 6185 0
296 5477 1
6987 138 0
6234 4436 1
458 8288 0
1080 8670 1
6664 2961 0
8683 9611 1
8110 3713 0
5045 9884 1
8311 8362 0
3979 7356 1
65 4140 0
8518 6236 1
2191 413 0
9722 3202 1
9418 9906 0
8634 6302 1
2629 5967 0
6390 228 1
2925 9878 0
5393 2798 1
2251 6780 0
6505 4252 1
9843 5272 0
9743 9725 1
5443 7060 0
8500 2735 1
8569 3173 0
1131 9777 1
1616 6780 0
9851 6122 1
8181 6169 0
5386 1289 1
5656 8638 0
5714 6778 1
5261 7658 0
9085 6932 1
707 7437 0
8657 8499 1
7524 2548 0
2240 4889 1
1252 5506 0
4739 1151 1
7956 9380 0
2794 8533 1
2854 6215 0
6325 2692 1
705 2507 0
5074 9809 1
4131 2387 0
6491 9821 1
1970 9939 0
1968 3208 1
6166 9165 0
5602 7047 1
8949 7678 0
111 7438 1
2641 7013 0
5391 5863 1
1133 1435 0
942 75 1
3022 8365 0
5916 2895 1
1550 5900 0
9568 6662 1
8791 9381 0
4130 4306 1
1893 8059 0
2137 1856 1
3393 5928 0
3298 7551 1
5096 611 0
7703 6069 1
9582 8452 0
5918 2748 1
3678 9517 0
9161 9185 1
199 2907 0
7214 5866 1
355 7459 0
8047 2868 1
99 8463 0
9582 3583 1
5677 9344 0
9404 2525 1
2977 9496 0
3923 79 1
6230 6908 0
4624 9587 1
8311 9259 0
6043 4346 1
6021 6551 0
87 4819 1
775 5326 0
2798 1727 1
3121 4099 0
5819 6765 1
69 6666 0
6319 3432 1
2025 7899 0
3297 7882 1
2253 1602 0
9429 6912 1
2166 1753 0
1677 4519 1
2297 2551 0
6969 5827 1
296 625 0
6236 7817 1
4650 8479 0
8157 1091 1
8268 2789 0
2547 4865 1
2975 9792 0
6032 3990 1
1762 9334 0
6660 811 1
8585 8173 0
5084 2479 1
9155 8089 0
400 1499 1
4775 9098 0
7491 7568 1
718 4486 0
119 460 1
967 8155 0
4364 1369 1
1549 6968 0
9415 6364 1
8270 5941 0
3514 1245 1
1426 8343 0
7982 6885 1
6571 1476 0
1022 5930 1
1769 8155 0
6160 1224 1
6021 6397 0
4602 2026 1
6203 7549 0
6306 3898 1
9478 4428 0
9995 4545 1
2 3038 0
5261 3507 1
7394 3060 0
1245 432 1
8025 5981 0
2010 942 1
6302 2179 0
444 5031 1
858 4691 0
504 7403 1
543 9730 0
3597 1824 1
3043 1063 0
4983 4477 1
3929 3894 0
3205 9930 1
769 1771 0
9028 1388 1
8358 2034 0
7028 6474 1
2192 5945 0
2850 808 1
7298 3375 0
8592 2741 1
9873 3775 0
6601 5525 1
9253 2678 0
1410 7801 1
4759 3375 0
2859 947 1
4522 5509 0
9688 2513 1
8575 9247 0
7842 355 1
457 8037 0
2833 3573 1
59 5791 0
7613 6312 1
5411 1345 0
3368 2816 1
7870 329 0
7747 778 1
4439 593 0
6844 246 1
5512 8905 0
5585 6379 1
4450 6111 0
3386 139 1
5080 9334 0
1466 8629 1
3078 8570 0
9535 1531 1
539 1868 0
6125 198 1
1317 9792 0
8562 7707 1
1251 9927 0
6273 7135 1
1910 1790 0
963 5075 1
7661 7599 0
7963 3175 1
7376 7646 0
2361 1336 1
8886 7557 0
4461 8763 1
2481 4672 0
7700 782 1
4821 364 0
382 2675 1
9169 1041 0
7508 811 1
8734 3905 0
556 9564 1
8206 8197 0
6724 9161 1
5995 3444 0
6989 5069 1
4832 3651 0
3721 454 1
3410 2861 0
6510 8098 1
5362 3895 0
5022 2970 1
934 7058 0
6175 2370 1
3057 916 0
9840 2573 1
8213 1946 0
8606 2560 1
8909 3449 0
7805 2354 1
750 4267 0
243 8368 1
2411 4447 0
4938 8931 1
9911 2784 0
6947 3920 1
7293 8451 0
1863 636 1
3407 5587 0
2945 4951 1
102 4333 0
3803 6555 1
9093 2572 0
99 6701 1
2354 58 0
3273 3119 1
8624 9392 0
8323 4351 1
2057 6269 0
779 3515 1
3451 6272 0
925 2398 1
2381 7486 0
9998 7853 1
6316 874 0
2908 3518 1
9924 7045 0
9289 6375 1
746 9583 0
6050 6649 1
8462 4325 0
3768 753 1
6573 2765 0
1219 2459 1
3982 874 0
2239 9471 1
4451 8259 0
1096 5658 1
4841 4300 0
6160 9645 1
4011 1504 0
5539 2941 1
9306 342 0
3104 3495 1
1523 2853 0
4554 5329 1
9782 6993 0
6951 418 1
9904 6637 0
5974 6609 1
9549 2572 0
1186 1201 1
6654 2066 0
7670 620 1
5317 5879 0
4713 4822 1
3544 761 0
5192 907 1
9206 7574 0
4321 8132 1
50 4506 0
5433 7040 1
7589 2535 0
222 1713 1
6544 4329 0
2368 7067 1
3257 3976 0
7088 7466 1
3442 9718 0
3430 6803 1
7842 8534 0
8633 3398 1
2362 4300 0
5766 2719 1
212 9034 0
4396 3324 1
4487 4856 0
7488 2778 1
6319 3564 0
8504 7555 1
6371 9606 0
3099 2222 1
4128 1440 0
8723 1045 1
1739 275 0
2848 7388 1
8395 5828 0
5380 4293 1
6086 6776 0
4353 4218 1
2617 6213 0
1727 8766 1
7708 5646 0
1021 5166 1
6651 1562 0
7076 7932 1
5170 6501 0
2056 5115 1
9036 4680 0
2835 653 1
3776 6196 0
9902 711 1
2050 1207 0
9055 9422 1
3829 5605 0
5121 9156 1
2900 419 0
2481 4845 1
8941 726 0
5398 1943 1
6140 3248 0
7790 7028 1
4578 5680 0
426 3259 1
8262 3146 0
6456 1010 1
103 5006 0
2077 183 1
9703 6776 0
9080 982 1
6991 3991 0
6146 2463 1
4129 2465 0
2342 3977 1
371 2465 0
3022 6592 1
5911 7638 0
7754 7602 1
8230 7764 0
7740 5242 1
5548 3819 0
8263 1622 1
7635 1202 0
4505 4816 1
6693 985 0
9646 1002 1
1903 8517 0
1635 1273 1
9230 8052 0
8961 7406 1
5192 629 0
4730 6618 1
1612 274 0
3311 8951 1
9762 9950 0
334 83 1
2275 2909 0
4183 6789 1
1898 9090 0
9707 2633 1
1252 5275 0
886 2367 1
9360 5138 0
6009 6450 1
1092 4004 0
8563 9551 1
7283 3150 0
4030 9243 1
5610 4273 0
8378 163 1
5934 478 0
2826 4163 1
8426 3168 0
8360 8111 1
6433 7282 0
433 9873 1
337 2465 0
9653 2926 1
4962 8301 0
7401 1752 1
189 8794 0
5276 2319 1
9672 7634 0
3507 7834 1
7819 9356 0
8646 9891 1
9892 4053 0
335 6411 1
3542 1316 0
4573 3217 1
9171 2765 0
6847 616 1
4111 5044 0
3019 7900 1
1640 4215 0
197 8293 1
4766 9986 0
2958 5208 1
1314 5921 0
1095 764 1
7967 6253 0
7049 536 1
7787 6935 0
9728 5628 1
2594 9176 0
9745 8569 1
1084 7706 0
8526 5443 1
6313 5065 0
707 1237 1
6487 1584 0
381 3978 1
7221 660 0
9635 5218 1
2244 9502 0
3125 8005 1
8029 2323 0
3793 3652 1
3505 259 0
6127 3298 1
205 3986 0
5755 400 1
1065 4680 0
4762 5817 1
337 2435 0
2950 4133 1
9653 5505 0
2016 8243 1
5876 20 0
1806 3845 1
7242 1179 0
6602 8117 1
6083 5194 0
5017 7689 1
210 8513 0
8397 3572 1
7735 2075 0
4744 3874 1
2259 2893 0
3393 2814 1
495 821 0
8411 850 1
5546 9503 0
5971 5918 1
1841 2996 0
8347 9227 1
2656 1025 0
4797 3107 1
6320 6441 0
477 9170 1
2242 3229 0
3451 5017 1
560 1643 0
4346 5460 1
3152 2471 0
25 3663 1
2938 676 0
6918 4280 1
665 7294 0
6936 9433 1
8753 3961 0
7259 7368 1
8336 3231 0
1815 1748 1
1481 3634 0
9925 8648 1
9563 5322 0
8812 1913 1
7589 1475 0
5174 9154 1
1061 3819 0
5765 9873 1
1998 2412 0
4925 747 1
4263 8764 0
9064 4707 1
3865 7857 0
9560 1727 1
1540 4295 0
2984 3920 1
5735 2468 0
5852 2560 1
3609 9025 0
1527 1738 1
8609 4708 0
7188 18 1
4115 9931 0
4446 9363 1
3828 1582 0
9454 2242 1
4502 4395 0
5739 4808 1
1088 4065 0
435 8274 1
6905 889 0
8137 1683 1
5631 8882 0
5293 2814 1
1947 4211 0
7871 5465 1
6969 629 0
8278 8010 1
628 6580 0
621 7590 1
3533 5128 0
1802 2788 1
5956 9031 0
6493 2944 1
8424 9523 0
3942 8908 1
2796 6180 0
6210 4429 1
2234 9981 0
8169 4110 1
5501 9865 0
8328 5596 1
8859 271 0
8823 7825 1
9227 6961 0
2721 6497 1
9063 3375 0
3262 5376 1
9556 9444 0
3180 2297 1
3633 6843 0
2149 3758 1
4544 5733 0
4042 9449 1
2485 61 0
4042 1714 1
9925 123 0
8051 3283 1
4814 1458 0
5973 5986 1
1119 7690 0
1613 4343 1
7731 10000 0
2300 4726 1
6032 5005 0
6784 2345 1
9866 6305 0
1714 556 1
6783 4215 0
5817 4657 1
9353 9530 0
4378 2089 1
747 6528 0
9078 3159 1
6784 881 0
9914 4719 1
8730 8377 0
6870 7143 1
8562 2861 0
3498 1684 1
1267 521 0
6074 3791 1
5694 8287 0
2526 2252 1
594 6635 0
4885 6645 1
5538 3307 0
7900 3056 1
9443 1063 0
8798 3579 1
3349 134 0
9112 4111 1
4406 6392 0
8768 2837 1
9238 865 0
6221 3773 1
8316 1195 0
8709 1802 1
8741 2784 0
4299 8077 1
8878 8980 0
2104 852 1
211 3802 0
5512 4312 1
4712 8084 0
7526 961 1
3008 7457 0
7765 5820 1
1926 648 0
5964 3103 1
4104 4053 0
4947 371 1
7593 1709 0
8456 9485 1
6157 7060 0
932 7241 1
3430 5545 0
6009 3081 1
3411 8071 0
6740 9399 1
6226 7252 0
8127 6212 1
4566 6952 0
3246 1274 1
9168 1602 0
9296 5658 1
8230 7175 0
8812 8957 1
4432 3940 0
9916 380 1
1351 689 0
8504 9734 1
2972 4643 0
9024 4988 1
8735 4501 0
4442 2502 1
5107 8968 0
5216 5699 1
6756 1063 0
6323 8303 1
1083 4790 0
2104 2538 1
2035 7387 0
4831 6768 1
834 2649 0
679 1793 1
3305 2746 0
144 7714 1
6642 3879 0
213 9843 1
9669 9204 0
9300 9229 1
5978 2767 0
9173 9797 1
1835 7782 0
3230 2564 1
3155 4787 0
7228 7628 1
7736 3096 0
5135 8292 1
2308 1136 0
1194 7136 1
8275 239 0
6746 6025 1
5052 3710 0
4605 220 1
3773 4976 0
9225 9864 1
6042 5788 0
7110 3463 1
6268 7911 0
495 7781 1
8719 314 0
3607 7359 1
9347 4555 0
9633 9923 1
6071 8305 0
6548 3578 1
7297 2327 0
4955 4178 1
1747 2836 0
4995 9707 1
3140 6600 0
1630 9829 1
1954 2595 0
4312 5884 1
4089 1328 0
7135 2521 1
7218 3516 0
143 8082 1
9042 4868 0
5008 9196 1
3302 2825 0
4460 7535 1
5390 2907 0
621 9745 1
2302 3062 0
6656 7320 1
7887 2468 0
8767 412 1
3722 8596 0
543 6264 1
9868 3472 0
9536 3674 1
2118 4778 0
4566 7376 1
53 1925 0
459 8722 1
4849 1367 0
415 5202 1
2040 3976 0
2629 4121 1
7274 6377 0
9317 5370 1
3504 3937 0
7393 9268 1
9652 3450 0
4249 9587 1
60 3455 0
2067 690 1
995 9345 0
7747 8931 1
4612 2715 0
5474 1547 1
4919 9975 0
5101 9151 1
3263 5144 0
4686 4688 1
3433 329 0
1992 8414 1
3706 5720 0
9866 6335 1
1560 7979 0
5448 9701 1
3214 5437 0
5059 564 1
4618 5793 0
2592 9354 1
1568 4455 0
6871 119 1
9954 3255 0
7568 3831 1
7216 9319 0
5397 9617 1
8018 2309 0
1005 856 1
3132 2105 0
2141 4327 1
4916 1722 0
7259 8310 1
5937 7289 0
4910 5951 1
2400 269 0
7837 5489 1
8484 3846 0
1541 691 1
9542 3502 0
4624 6312 1
1644 9332 0
3766 5517 1
7608 7126 0
6047 5178 1
1623 5415 0
4189 7163 1
1205 9426 0
2497 3043 1
8555 5906 0
9563 818 1
6724 9950 0
3513 1473 1
2531 3012 0
2439 3897 1
8006 7774 0
6345 5943 1
7460 388 0
1028 2852 1
7462 156 0
4343 6592 1
1100 5469 0
2101 9846 1
7558 9718 0
9725 4684 1
5939 3493 0
2477 6812 1
7307 4367 0
9171 1608 1
596 3901 0
2989 1824 1
8331 8067 0
7034 7415 1
1026 3188 0
7150 2681 1
3024 7134 0
5057 4189 1
5830 4683 0
2315 8866 1
8311 8752 0
4079 2589 1
1402 5514 0
8716 9244 1
9372 2839 0
7129 258 1
3277 4161 0
682 792 1
9622 9503 0
2949 1250 1
263 5573 0
9015 659 1
509 2739 0
2946 9901 1
460 729 0
665 4843 1
7503 4296 0
2941 711 1
1930 5947 0
2353 2477 1
5090 7126 0
7770 1461 1
7256 508 0
9786 3184 1
63 5979 0
2644 8036 1
6674 4641 0
3262 7266 1
9348 3516 0
700 7484 1
4232 8390 0
3119 7835 1
4766 9695 0
6725 8834 1
5053 5248 0
4732 5422 1
9708 3509 0
7262 7142 1
75 506 0
9265 358 1
4707 4844 0
7542 1472 1
4824 1197 0
1002 5930 1
1115 7435 0
1100 9410 1
4867 523 0
6508 6275 1
440 7168 0
3663 6875 1
3683 5330 0
45 9390 1
5208 552 0
8633 9173 1
72 7557 0
177 4020 1
9232 4610 0
5824 9904 1
9225 5532 0
2970 215 1
9148 6995 0
2330 8404 1
3793 6843 0
5247 9329 1
4749 9780 0
705 1453 1
3033 4407 0
7588 1834 1
5260 8538 0
687 3134 1
3567 921 0
9452 2952 1
2404 1236 0
8510 1320 1
6012 8758 0
2855 6882 1
1388 20 0
2348 3314 1
4450 6327 0
1132 479 1
4284 2772 0
1738 7342 1
8685 6340 0
2081 7546 1
3454 4909 0
5889 9227 1
4083 315 0
8209 9361 1
7676 4065 0
3448 7989 1
2675 7925 0
9063 6882 1
9701 3657 0
7307 2657 1
8966 1878 0
5795 7270 1
6567 9140 0
7349 1466 1
4364 5562 0
5151 5866 1
7094 8677 0
8389 6403 1
30 2563 0
38 5289 1
4162 8215 0
6472 3939 1
2353 7636 0
6506 9277 1
8824 3300 0
1628 9588 1
3601 5312 0
1917 1192 1
4958 2884 0
1291 692 1
9651 1927 0
3681 2598 1
3794 2412 0
2619 4468 1
8316 4194 0
2027 9029 1
2493 6926 0
4060 5616 1
4681 3651 0
2342 4832 1
2885 7912 0
4040 8125 1
7370 8529 0
5970 263 1
4543 2742 0
863 907 1
2341 5940 0
6636 7837 1
604 5005 0
4301 3867 1
3386 4506 0
6963 2779 1
8895 7649 0
9818 7625 1
6606 5752 0
3914 8316 1
368 7941 0
1692 3768 1
4477 3984 0
5465 2823 1
2198 3268 0
3004 5284 1
1176 1141 0
1350 893 1
4567 4428 0
2692 3430 1
2427 1248 0
2648 8191 1
3890 3470 0
1447 3210 1
4029 5281 0
371 945 1
2679 3556 0
6757 7208 1
522 8696 0
7404 7100 1
8825 9955 0
2694 7328 1
950 1709 0
778 5966 1
6421 1285 0
367 647 1
8367 6216 0
9946 737 1
3122 8204 0
7710 5867 1
6654 2827 0
845 357 1
2886 7744 0
6132 2928 1
3567 6138 0
5280 6724 1
1038 6279 0
9512 8054 1
6749 3449 0
5208 7709 1
7530 9254 0
7169 1133 1
3028 160 0
3594 2048 1
3839 9718 0
8660 8864 1
265 4829 0
5736 7326 1
509 178 0
538 4498 1
4280 2841 0
3637 4916 1
3368 6051 0
9682 6290 1
8564 6707 0
1779 1623 1
1891 511 0
3297 5911 1
7078 906 0
3770 5450 1
1115 346 0
4059 2543 1
8227 9031 0
5103 3970 1
5114 66 0
318 7805 1
3378 9935 0
1453 1038 1
690 5401 0
7754 1941 1
4488 3937 0
7238 5709 1
4035 4491 0
9339 7900 1
7460 8074 0
3330 6357 1
8286 4003 0
5383 5916 1
7687 22 0
7023 1524 1
5372 6191 0
3982 6131 1
4202 4790 0
6373 822 1
2454 2260 0
858 3345 1
9801 4722 0
4931 3630 1
6889 1695 0
8494 5294 1
1818 6975 0
9219 1201 1
7024 3807 0
6067 2098 1
3823 5283 0
7679 5171 1
8966 4421 0
5629 5356 1
8031 660 0
3113 6790 1
8633 3749 0
7609 2374 1
7734 5330 0
1523 3098 1
7080 2294 0
6912 5512 1
8221 480 0
5075 7368 1
5541 9626 0
4997 908 1
6848 773 0
7316 4694 1
4777 8691 0
5139 3685 1
2673 693 0
841 8510 1
6988 5153 0
57 206 1
2374 6580 0
852 1273 1
8432 7686 0
8018 385 1
4910 2465 0
3244 8068 1
3646 6227 0
2020 3193 1
594 1390 0
3211 9605 1
3950 8122 0
6671 986 1
860 3717 0
7261 7345 1
3916 5874 0
7992 1350 1
1534 1367 0
9588 4084 1
6897 3229 0
715 5761 1
5911 4382 0
2525 8165 1
9810 6793 0
669 787 1
7970 5128 0
5568 5379 1
3092 5660 0
351 9093 1
9836 8843 0
6194 8213 1
6122 867 0
8027 4977 1
3670 6733 0
4129 439 1
6888 2182 0
4723 6284 1
3932 7549 0
9389 2348 1
307 261 0
7835 6168 1
4895 5549 0
3280 8267 1
2124 8121 0
3283 4252 1
3534 3358 0
5266 1302 1
3247 7654 0
2594 7900 1
8103 4092 0
7790 6391 1
9628 2535 0
1975 7062 1
2734 68 0
180 2252 1
1 6102 0
8548 1115 1
8588 6213 0
2938 6579 1
218 7083 0
939 312 1
2761 4022 0
9620 8942 1
2234 4968 0
4505 2300 1
893 274 0
361 2928 1
6778 1263 0
9302 1489 1
2988 8733 0
279 3263 1
781 4943 0
7024 5136 1
1944 4663 0
9074 6754 1
8505 3111 0
8913 7905 1
1566 2574 0
2977 743 1
3214 2465 0
9409 1086 1
7092 2739 0
9465 3871 1
1567 9453 0
6674 2892 1
6647 5322 0
4299 5115 1
8006 2157 0
9675 4238 1
9873 9040 0
5077 7311 1
5581 419 0
5375 6161 1
5136 4174 0
1573 7743 1
4113 9573 0
9985 8266 1
5318 882 0
843 6864 1
8346 8677 0
6624 6651 1
3287 1347 0
7198 6407 1
8914 7938 0
4508 1958 1
2443 9712 0
2591 3242 1
4605 4781 0
5819 7867 1
9302 6072 0
8685 2363 1
9404 7193 0
2212 9088 1
345 121 0
4983 7582 1
4408 4294 0
1233 7453 1
3572 5159 0
3995 3022 1
3981 8304 0
4799 2966 1
4636 3879 0
3751 1018 1
5895 9098 0
9904 9815 1
5649 5545 0
2629 6639 1
6750 2726 0
4759 1930 1
2021 2893 0
3295 1648 1
2386 5728 0
7176 9658 1
3088 8194 0
