10000 10000
9292 3116 1
6907 3721 0
6437 7327 1
2161 767 0
1952 9066 1
4049 6680 0
6183 4759 1
4944 9651 0
868 9138 1
4146 276 0
1345 7737 1
6931 1189 0
5035 9821 1
9757 147 0
4141 5098 1
4645 4233 0
9365 4412 1
9563 1097 0
9175 1153 1
4285 5070 0
1515 9742 1
2739 7821 0
8074 2218 1
7221 3595 0
9190 6221 1
2065 7598 0
1414 3228 1
6436 1759 0
445 9761 1
3214 2180 0
10 9722 1
1879 8471 0
4285 2422 1
4872 3840 0
8337 8714 1
3172 1738 0
3622 3348 1
7214 4651 0
5982 3035 1
1057 3036 0
7635 5164 1
5912 4981 0
4242 4503 1
5685 9646 0
9865 6894 1
2126 8973 0
304 5437 1
471 2506 0
9345 4133 1
719 8662 0
3890 2700 1
9184 9318 0
8260 131 1
6372 3672 0
1892 4176 1
3683 73 0
9416 2846 1
6290 353 0
74 2323 1
3806 3905 0
5765 6175 1
4202 6740 0
8692 1024 1
4338 6013 0
4060 1781 1
8616 5405 0
67 7597 1
7177 9444 0
9024 9362 1
1472 4573 0
9472 2061 1
7333 936 0
3387 2457 1
9947 5817 0
4488 4468 1
519 5692 0
6003 9096 1
7724 5392 0
46 849 1
5809 7736 0
9825 6662 1
8936 5355 0
6405 7894 1
517 2250 0
4398 5248 1
1909 5496 0
5775 9777 1
8190 7373 0
8578 3984 1
4304 3292 0
5975 4447 1
398 2511 0
3189 6483 1
6501 4571 0
8277 2251 1
4504 4776 0
180 6005 1
3281 5183 0
2337 5403 1
3649 1276 0
6743 8966 1
3492 8427 0
6722 8980 1
3318 8732 0
5851 6947 1
9018 97 0
9497 8900 1
4030 586 0
1121 9560 1
2977 6679 0
730 8686 1
7081 7743 0
5904 4822 1
4632 1222 0
1730 9623 1
5169 4356 0
2299 4667 1
3567 2144 0
9340 3273 1
9218 3108 0
933 6966 1
1165 1043 0
3705 1882 1
982 3185 0
3269 7728 1
2472 8832 0
6376 9807 1
3087 9332 0
467 637 1
4296 1674 0
6421 777 1
9662 3260 0
2596 6124 1
6908 1176 0
7729 4319 1
7761 7005 0
8398 3077 1
29 3507 0
3811 927 1
1089 736 0
9303 6245 1
5613 1128 0
9802 437 1
7419 1605 0
2914 1300 1
9922 470 0
9018 5621 1
2499 636 0
668 9747 1
7685 9751 0
6417 8627 1
2488 5759 0
5791 5842 1
1414 3165 0
4563 175 1
4921 7362 0
1932 7476 1
3767 5156 0
126 714 1
6592 379 0
3195 8915 1
2813 1540 0
2601 9486 1
9866 8357 0
2320 4788 1
4851 6996 0
7158 5385 1
7683 8276 0
5847 9720 1
2112 9090 0
8229 166 1
6288 9350 0
9577 90 1
7816 6593 0
2634 7261 1
6763 3780 0
890 1255 1
8517 2525 0
5512 3594 1
3758 7957 0
3539 903 1
4623 3784 0
2924 124 1
5209 173 0
9619 9078 1
1402 9646 0
8566 9620 1
7480 1991 0
2983 2709 1
5829 8747 0
9188 4026 1
7573 7354 0
2968 4364 1
1298 3549 0
2999 7884 1
8230 1446 0
4824 8072 1
1592 5866 0
6288 3428 1
4328 8931 0
9208 7900 1
7213 4900 0
6717 7403 1
101 9054 0
5296 1392 1
677 7926 0
9628 2847 1
810 2753 0
5932 4905 1
7889 5565 0
3342 4231 1
540 1549 0
4275 4607 1
3394 9310 0
1563 8777 1
9752 1618 0
333 4560 1
2858 7196 0
7855 30 1
2151 9482 0
9763 9445 1
4182 6992 0
7698 8770 1
5318 9268 0
2371 9570 1
7849 7473 0
359 4493 1
3871 2946 0
1260 198 1
9128 7026 0
5561 6997 1
6404 9099 0
8302 6511 1
5119 3969 0
2552 5973 1
5290 1689 0
4243 3517 1
4748 2200 0
5549 893 1
1117 5716 0
4896 6022 1
4654 4696 0
9561 2555 1
5431 4510 0
2512 9546 1
5420 6358 0
4834 4582 1
3051 9719 0
2957 5595 1
2834 6898 0
5936 720 1
5505 7582 0
4715 7411 1
5707 1103 0
6638 6831 1
2066 6712 0
3343 9694 1
7389 9293 0
4256 3729 1
2125 3865 0
3890 6577 1
9961 4622 0
2664 162 1
4119 4719 0
2828 6231 1
2249 6578 0
5676 1438 1
6632 5322 0
8807 2017 1
7755 5006 0
2067 5682 1
9205 8442 0
2424 7002 1
1455 1872 0
821 8329 1
2876 2792 0
585 2410 1
2309 98 0
1523 8826 1
579 7740 0
6342 9465 1
1745 8744 0
2531 2578 1
933 881 0
865 4695 1
2611 16 0
1065 5170 1
7819 2659 0
4187 6304 1
3000 5400 0
8617 1921 1
5602 6992 0
1050 9616 1
6477 990 0
10000 6535 1
8132 7063 0
340 382 1
8377 2603 0
8742 5088 1
488 7489 0
1377 6409 1
6957 2378 0
2515 7591 1
4397 356 0
1712 8394 1
9906 57 0
4626 6202 1
5571 5509 0
5228 3290 1
4285 2093 0
8185 748 1
4046 7119 0
6749 2720 1
6175 4736 0
4306 6192 1
9772 6265 0
9677 1577 1
5880 5669 0
4873 4514 1
9430 9841 0
7477 574 1
4446 1641 0
7685 1593 1
8629 8960 0
2041 8199 1
3106 9673 0
7288 8978 1
733 9132 0
7290 7725 1
9323 7452 0
7843 7583 1
7737 4163 0
8461 5912 1
8838 6689 0
421 527 1
6696 7105 0
771 9377 1
4779 539 0
6253 6096 1
6800 1586 0
562 1254 1
987 5329 0
5629 7188 1
7405 9332 0
1955 2643 1
8797 2478 0
9590 6227 1
2844 6818 0
3982 8701 1
3817 707 0
3441 2585 1
2962 7426 0
4050 1468 1
5707 2933 0
8346 1214 1
2669 1783 0
9419 4165 1
2396 5783 0
5572 3677 1
4611 5014 0
7586 1175 1
8939 1002 0
4827 27 1
2165 9876 0
2883 5835 1
4837 9633 0
9856 534 1
493 6043 0
9510 340 1
4317 2380 0
5656 658 1
8350 780 0
6988 711 1
3217 3929 0
2727 7770 1
4059 869 0
2685 8967 1
628 5805 0
1745 6674 1
7434 6886 0
2294 745 1
107 4886 0
5475 8767 1
3654 3280 0
1186 8063 1
9918 2023 0
4676 4294 1
6573 8655 0
5453 7852 1
3020 7898 0
4153 6699 1
4072 8570 0
453 5456 1
7965 3316 0
5176 7511 1
6224 4441 0
1752 9831 1
7610 582 0
6221 4070 1
8803 7066 0
3191 2415 1
8052 6653 0
3761 4794 1
3379 7063 0
5788 8630 1
1948 791 0
2218 6700 1
6640 4980 0
1910 3513 1
4477 1875 0
6285 9927 1
9947 195 0
6158 3652 1
4789 1227 0
6613 1087 1
282 1618 0
266 2427 1
6941 4622 0
1170 8924 1
2068 8446 0
6113 2654 1
7943 5953 0
8846 4476 1
7092 2519 0
4143 2675 1
388 5006 0
584 4889 1
6211 1322 0
1530 846 1
8912 7986 0
7364 5730 1
3978 6754 0
6779 3163 1
3052 5562 0
3210 6866 1
3052 1151 0
4598 8189 1
18 7687 0
4131 6207 1
1413 8904 0
362 433 1
5886 6386 0
6415 3889 1
8925 8660 0
5601 2667 1
4998 5101 0
6248 5721 1
7073 7491 0
5324 8691 1
32 9161 0
2427 4296 1
2265 5190 0
2481 7256 1
4508 2034 0
1196 3125 1
9266 767 0
9826 4923 1
9034 8116 0
1696 7202 1
2008 6079 0
8415 8349 1
6005 1403 0
8972 4944 1
4217 2321 0
8400 7625 1
8684 9455 0
7929 9957 1
8886 5187 0
9477 4141 1
558 4796 0
4849 4946 1
2368 6210 0
6652 963 1
5489 7839 0
1876 747 1
5464 1514 0
6906 6282 1
9764 6433 0
2238 7394 1
6613 7059 0
4825 5454 1
8632 8204 0
3870 745 1
4129 7519 0
6697 8288 1
9064 7318 0
8624 5324 1
5663 3936 0
7250 9159 1
6853 5509 0
3285 3930 1
7716 100 0
2224 1367 1
8706 1163 0
718 688 1
2444 4439 0
1438 8970 1
5998 4439 0
300 4270 1
9492 9310 0
6587 301 1
3163 7026 0
548 9892 1
4083 570 0
3705 9787 1
1078 9100 0
387 7895 1
6035 379 0
9015 4255 1
7702 9841 0
848 9637 1
8861 9385 0
6908 3172 1
4155 9447 0
5960 2715 1
2937 7354 0
7109 2183 1
8199 7489 0
2198 7553 1
9612 6408 0
1733 2440 1
6029 8842 0
3724 140 1
6382 3770 0
2849 3370 1
2109 6796 0
6583 1863 1
8572 907 0
1327 8420 1
415 5376 0
5768 4718 1
9490 5004 0
3339 7077 1
1073 1557 0
2984 482 1
3964 7898 0
3321 7886 1
6936 8242 0
3134 9791 1
6450 3809 0
1639 1057 1
876 5355 0
6833 7147 1
4170 4690 0
2831 39 1
1857 1295 0
2107 6783 1
4645 9926 0
834 9193 1
9391 8920 0
4847 375 1
3806 7778 0
1623 1339 1
7797 346 0
1261 6953 1
5532 781 0
3352 7304 1
2699 4809 0
5653 2654 1
9513 2230 0
4419 3487 1
609 6616 0
5265 3356 1
2834 9551 0
2270 8220 1
7650 6661 0
5176 2143 1
9779 3147 0
7660 1848 1
3112 496 0
9642 9523 1
8169 9701 0
1056 2670 1
1044 6497 0
9456 3432 1
3454 2439 0
6363 896 1
7724 6603 0
1305 3265 1
3252 3866 0
6170 6530 1
913 8095 0
8618 4701 1
9869 4001 0
8488 4596 1
1143 6481 0
503 3193 1
7587 7720 0
797 2576 1
3362 5365 0
1773 81 1
5158 1271 0
1629 648 1
7856 1902 0
2116 629 1
9697 9177 0
1565 1566 1
8426 2297 0
8246 2744 1
8704 3316 0
1568 4253 1
5753 2694 0
7716 6692 1
263 4951 0
2831 4608 1
6211 5155 0
6259 3629 1
779 4916 0
8725 5909 1
2376 6452 0
2716 6929 1
5852 6796 0
3236 8532 1
6031 5473 0
7795 1539 1
2408 5041 0
8631 252 1
1562 4942 0
6615 5517 1
955 8569 0
3324 1396 1
9961 6107 0
7613 7893 1
4194 1874 0
9685 4686 1
49 6313 0
6790 718 1
5590 9260 0
6390 8585 1
1807 4739 0
622 301 1
511 7887 0
5384 5513 1
3389 1080 0
8536 5569 1
1311 5969 0
4402 7193 1
2916 8732 0
3841 5505 1
7774 8641 0
5469 4623 1
5645 8842 0
3128 3918 1
9452 6347 0
8399 8833 1
2146 6494 0
4579 2425 1
4193 3478 0
4692 166 1
4245 683 0
3856 9072 1
489 1397 0
5316 4926 1
5965 6704 0
27 7398 1
6938 3852 0
114 8676 1
3842 1342 0
2666 4370 1
8281 3424 0
509 5100 1
5662 6141 0
4985 6324 1
217 2465 0
3592 5756 1
6699 4220 0
7272 9104 1
3758 6642 0
8495 2033 1
5799 4949 0
4940 3714 1
2075 2633 0
6506 7402 1
9647 5439 0
5131 7554 1
5638 7107 0
9780 8901 1
8078 2318 0
1091 2225 1
5968 4039 0
2654 9286 1
6094 2271 0
840 1623 1
4577 6777 0
4074 2533 1
4419 2929 0
2101 1174 1
9699 3774 0
4098 9104 1
2785 7532 0
3676 1380 1
9785 8748 0
8563 6175 1
8555 8679 0
8430 5016 1
3953 8098 0
3928 5086 1
2303 7995 0
5703 6686 1
6419 1291 0
7782 2921 1
298 6712 0
3508 4682 1
322 5964 0
3291 1509 1
9183 452 0
9076 2219 1
6954 5373 0
4143 2357 1
2012 5101 0
5717 2839 1
8466 5905 0
4290 4712 1
2373 1276 0
6297 2173 1
9583 731 0
7593 3869 1
7322 3222 0
3423 9512 1
5836 1379 0
1612 8506 1
2482 7502 0
3201 3540 1
3127 4044 0
6730 6505 1
7761 5439 0
9074 5680 1
8429 9311 0
8460 9577 1
6750 958 0
1269 2890 1
2634 8917 0
1673 4164 1
5232 4485 0
6223 3693 1
8057 9661 0
4653 7953 1
2685 8082 0
335 12 1
7987 5323 0
1754 8644 1
7526 8036 0
47 8631 1
9507 717 0
1474 5827 1
9015 2965 0
5425 5920 1
443 7539 0
4832 4148 1
9430 2478 0
8506 7400 1
274 9876 0
1678 2712 1
9402 357 0
7135 5456 1
2993 1397 0
6206 3801 1
1517 329 0
2764 798 1
5606 8764 0
4226 8601 1
8947 8985 0
6187 505 1
562 5496 0
5612 9772 1
714 477 0
8362 1058 1
4858 2290 0
8353 845 1
6228 6818 0
4578 7649 1
6074 2345 0
4004 8898 1
3430 4180 0
9921 9914 1
1259 4543 0
7959 2596 1
5299 1573 0
4427 1830 1
4021 1907 0
6585 2239 1
9828 7687 0
2809 1296 1
352 5990 0
5613 2242 1
3421 9194 0
509 201 1
438 2952 0
8430 5687 1
1637 1557 0
4708 1769 1
3479 6470 0
4410 5292 1
8806 2952 0
5428 6674 1
2515 5185 0
4937 7345 1
4779 5200 0
5224 7726 1
3705 881 0
7548 2184 1
9012 7712 0
8493 1204 1
7044 1445 0
2896 8235 1
921 2536 0
552 5455 1
3201 2797 0
7966 2393 1
2901 7828 0
5019 750 1
1629 8405 0
664 2582 1
1817 978 0
2139 2453 1
3573 9812 0
9275 9428 1
8377 7482 0
79 6675 1
7976 4615 0
5947 1733 1
7195 5584 0
8115 8433 1
6902 2281 0
2446 7788 1
166 6396 0
8774 5065 1
6730 7924 0
5726 4182 1
5880 190 0
2498 5832 1
3943 5608 0
669 2774 1
5431 1136 0
897 285 1
5521 2039 0
7014 2587 1
7854 1088 0
2238 9066 1
7713 6734 0
166 9267 1
3841 1605 0
5181 3503 1
3439 6971 0
7008 2842 1
6212 559 0
4306 33 1
8265 5250 0
4605 474 1
5434 9633 0
4008 9472 1
8190 1179 0
4720 8367 1
527 2949 0
8610 362 1
1917 9147 0
642 21 1
4645 8019 0
8845 154 1
7471 7848 0
431 904 1
157 6522 0
3229 1500 1
8343 922 0
3100 3711 1
9712 9054 0
6953 7948 1
2691 8615 0
5911 8222 1
5546 9135 0
7497 6490 1
6423 3278 0
8393 6019 1
829 2322 0
9986 8676 1
2309 7212 0
1197 5065 1
764 958 0
545 4284 1
2151 2973 0
877 5397 1
310 7603 0
1650 4664 1
5343 8275 0
8440 5502 1
4987 5825 0
101 4769 1
1381 6559 0
4423 9502 1
4026 4051 0
3182 6631 1
1497 4673 0
8024 8733 1
149 8019 0
9833 9896 1
7060 8205 0
5039 1916 1
7160 7356 0
8075 7252 1
143 6912 0
3382 9862 1
7039 8680 0
910 2201 1
9271 5688 0
2909 5626 1
6847 3157 0
2835 3945 1
373 9146 0
7228 4363 1
795 9665 0
2517 4443 1
5019 2821 0
7394 7010 1
9086 1427 0
4582 1477 1
7602 2315 0
1768 9867 1
6620 7397 0
2521 7130 1
2223 5250 0
847 29 1
4761 3226 0
5300 6520 1
9262 978 0
9515 8403 1
2868 6149 0
5934 1797 1
6516 5579 0
8661 3872 1
5861 293 0
3939 737 1
6598 7343 0
4791 8247 1
9704 2950 0
5644 4875 1
5720 667 0
8125 1708 1
1373 4439 0
9339 7401 1
4737 9768 0
7573 2457 1
3462 727 0
9259 5195 1
543 7655 0
8149 5380 1
7925 1744 0
9276 7529 1
7442 243 0
6735 4081 1
6103 4631 0
151 6237 1
9008 7260 0
4790 9696 1
2448 9447 0
8001 7371 1
6369 7941 0
7008 3251 1
2265 7125 0
8059 5241 1
134 1894 0
431 146 1
967 3995 0
1468 7629 1
1015 7614 0
4593 955 1
1581 9819 0
6157 5824 1
6733 2286 0
6278 9939 1
1064 6986 0
350 4734 1
4836 2902 0
1122 4175 1
2364 9848 0
2178 8518 1
6516 6621 0
2409 8337 1
5750 5935 0
977 8674 1
2627 6754 0
7912 748 1
1639 5143 0
9852 7683 1
4285 7429 0
6385 4970 1
6698 9385 0
213 272 1
1912 3364 0
1746 2249 1
4608 1049 0
4540 3243 1
934 6545 0
1892 2444 1
785 3604 0
1534 6989 1
7134 8896 0
3233 1607 1
5963 5869 0
3340 6891 1
5031 5381 0
4486 7745 1
9995 7809 0
3196 4467 1
3854 7838 0
373 4755 1
676 3636 0
6284 1762 1
3523 2766 0
9912 4595 1
6746 521 0
6242 2538 1
1517 4601 0
4222 3863 1
4444 9285 0
7617 2706 1
5150 7026 0
4694 8048 1
1652 9683 0
8828 9823 1
5157 5108 0
5595 7648 1
9112 6408 0
6993 9987 1
1826 8735 0
2626 241 1
4355 9573 0
7214 875 1
8663 7995 0
4188 8878 1
6516 5869 0
609 5116 1
7237 3653 0
4265 3904 1
7309 5953 0
1777 3179 1
9104 8735 0
1805 9548 1
6254 1194 0
7208 5246 1
1755 1647 0
2972 1606 1
3736 4169 0
2481 2960 1
3739 1783 0
2002 714 1
2838 3799 0
2836 8403 1
1560 3405 0
9263 2127 1
7060 3507 0
3358 7268 1
9623 8443 0
2569 4093 1
3767 7967 0
1087 4194 1
2935 9827 0
4520 7175 1
3398 8609 0
8390 3584 1
2311 5006 0
6631 7937 1
6528 450 0
8531 7175 1
3124 5716 0
4486 7858 1
3285 6104 0
4021 339 1
1378 1720 0
3616 3564 1
4098 3279 0
4595 5960 1
7814 5308 0
5197 2638 1
2276 8738 0
1140 181 1
1507 656 0
4251 5662 1
4042 1935 0
3764 1331 1
2223 5655 0
762 2391 1
3403 9851 0
5426 7352 1
4583 3593 0
1327 8015 1
7078 5200 0
939 2699 1
774 98 0
4250 7605 1
9457 231 0
4075 1984 1
4027 9686 0
9123 4838 1
2410 6711 0
6761 9370 1
36 2039 0
8909 9197 1
9995 6839 0
2752 7117 1
5576 9273 0
7559 3879 1
5756 4001 0
4676 8892 1
1774 4754 0
937 96 1
526 7550 0
4478 5474 1
7855 2541 0
8226 9735 1
8348 6982 0
41 7291 1
6750 7536 0
1202 5634 1
2060 864 0
9047 5799 1
7050 1617 0
6203 1251 1
40 8935 0
4595 4300 1
6321 707 0
5602 8085 1
2092 4351 0
128 1533 1
4769 7524 0
3263 8648 1
8302 1618 0
7390 808 1
2166 6181 0
621 8538 1
6369 9827 0
4908 1260 1
6692 986 0
4003 755 1
7937 3310 0
9743 5747 1
8799 8507 0
4237 4430 1
614 3866 0
6902 9103 1
9521 8801 0
3640 1116 1
8221 5185 0
7711 2623 1
21 7075 0
83 205 1
9675 9975 0
8580 8380 1
5975 4404 0
9282 7039 1
174 2965 0
7564 8769 1
9570 9506 0
424 5820 1
1786 232 0
3329 1450 1
7853 2216 0
7351 3644 1
8110 4320 0
1770 3680 1
1186 5250 0
1140 9947 1
6536 2618 0
4544 8210 1
9440 2563 0
6237 8495 1
3119 3491 0
5115 4636 1
711 4489 0
3793 9716 1
4544 9690 0
1287 4048 1
9988 1332 0
460 1625 1
7133 1002 0
1493 1308 1
1851 1291 0
7139 6334 1
562 6024 0
1777 6140 1
4645 9599 0
3867 2289 1
9687 2333 0
4240 8393 1
1767 7159 0
4907 9363 1
9720 5872 0
8314 2906 1
6195 3929 0
3427 8196 1
1030 5219 0
3265 8335 1
5574 1704 0
9061 7477 1
5372 3661 0
8472 9580 1
7167 3372 0
2731 8281 1
3233 7957 0
4649 3343 1
2611 7426 0
5276 2538 1
7264 698 0
1347 4008 1
909 5076 0
6836 2801 1
1501 1525 0
8698 3732 1
6089 3621 0
1152 7042 1
803 6939 0
3413 2485 1
1924 3368 0
9536 7091 1
5270 9975 0
393 8883 1
4998 9010 0
9437 4008 1
5615 9245 0
9117 9504 1
1467 1905 0
1354 3664 1
662 9633 0
9995 5097 1
3031 2975 0
5193 2872 1
1670 6327 0
1325 9143 1
6542 2205 0
4555 962 1
8356 3402 0
7570 6843 1
4634 6806 0
5217 8134 1
1091 3799 0
5929 8521 1
6449 2703 0
5388 4111 1
4493 3088 0
5793 9440 1
5352 6002 0
363 1940 1
2908 8608 0
1581 5194 1
6238 2511 0
7406 2620 1
8745 7244 0
6770 7447 1
2872 8699 0
340 9762 1
2742 6397 0
3010 8923 1
2754 7107 0
1795 8048 1
4469 97 0
1957 4256 1
3123 3668 0
3188 2938 1
3505 4845 0
6438 1915 1
2987 7311 0
7274 6333 1
8768 4931 0
2268 4506 1
3115 6009 0
3831 6498 1
4639 5805 0
1582 4181 1
5802 7595 0
9898 5113 1
3428 3301 0
1952 715 1
6185 7472 0
2147 9264 1
5461 6905 0
9714 3384 1
5638 8655 0
4108 8284 1
4620 5688 0
1104 6188 1
8794 61 0
3958 2066 1
7808 7071 0
5644 4309 1
2848 7603 0
8428 2609 1
376 4017 0
4429 5888 1
493 3207 0
5878 1522 1
739 8633 0
3574 5591 1
4402 9027 0
1239 3169 1
2145 6921 0
4007 4029 1
5809 7661 0
4324 1539 1
8257 8896 0
7844 5254 1
666 7877 0
2060 5672 1
8353 6734 0
3862 2111 1
8128 5702 0
3352 2199 1
3744 3297 0
4626 1014 1
5737 6107 0
9850 112 1
833 8098 0
1328 7689 1
414 3844 0
4037 1499 1
9935 4529 0
6177 6382 1
8991 3663 0
29 8795 1
7627 5818 0
946 3841 1
3539 2087 0
1485 2218 1
5434 1502 0
2928 9323 1
1973 1252 0
7770 7715 1
2447 4647 0
6402 9912 1
8390 4744 0
9684 3709 1
307 4298 0
9803 7380 1
1906 6018 0
8622 9098 1
4188 1510 0
8677 8265 1
7925 5223 0
4225 843 1
996 5503 0
2041 7934 1
9802 852 0
8535 8001 1
6544 5980 0
214 1472 1
1240 8813 0
2628 1515 1
8835 5752 0
7163 4339 1
9478 2614 0
8479 7428 1
7053 9574 0
3856 5894 1
3212 640 0
4280 427 1
9241 788 0
2675 7221 1
7948 9754 0
2412 274 1
9391 232 0
201 9919 1
5703 5683 0
939 8159 1
2915 3424 0
6925 5463 1
740 1388 0
8466 9939 1
6516 6691 0
686 6059 1
9515 2650 0
415 9469 1
8867 674 0
7685 5899 1
834 5688 0
9940 9032 1
8743 9093 0
5711 734 1
9706 2283 0
499 5911 1
6267 4710 0
2305 4759 1
4731 4830 0
2874 6874 1
8081 1418 0
2012 9063 1
676 5411 0
5962 5931 1
2629 1907 0
4542 2464 1
4994 3972 0
5510 5211 1
7139 4863 0
7499 1816 1
3095 5477 0
234 7679 1
8072 7803 0
7280 2994 1
3124 5977 0
2697 7856 1
9932 8679 0
4856 981 1
4020 2821 0
7770 1809 1
4089 523 0
7568 1887 1
95 6727 0
5907 2132 1
9613 7818 0
6654 2892 1
1748 7248 0
946 3710 1
2736 5022 0
7497 3334 1
495 4127 0
6120 2007 1
7116 4728 0
1366 6047 1
5840 727 0
4730 8905 1
7130 575 0
3486 7198 1
6612 6481 0
6684 3620 1
6794 7382 0
4846 6435 1
9446 1672 0
3432 3045 1
4246 4490 0
9351 1380 1
4565 5728 0
5313 9697 1
5150 4900 0
2526 375 1
4097 7284 0
4703 4322 1
9689 3065 0
4464 4589 1
2886 2953 0
6541 8865 1
1260 9210 0
2289 2971 1
4990 5089 0
5560 7315 1
8319 510 0
5238 3011 1
5394 9819 0
1255 8009 1
8654 5630 0
4182 3666 1
5929 3264 0
5408 2564 1
7885 9200 0
4869 6486 1
8010 2465 0
9152 6103 1
2360 2989 0
5973 8377 1
350 2089 0
786 6416 1
6073 7882 0
3011 1681 1
3693 226 0
172 7715 1
8822 8983 0
336 6615 1
5389 9516 0
6641 5031 1
8975 3372 0
7090 6916 1
8128 4189 0
4175 8820 1
8942 3297 0
3352 6208 1
6944 9056 0
8762 1651 1
2356 8176 0
5505 2241 1
519 6068 0
6376 1486 1
8886 6689 0
6925 4828 1
7286 4422 0
331 6296 1
3554 4039 0
3027 1762 1
1775 2684 0
7952 7994 1
8762 4881 0
9155 9810 1
9159 5085 0
89 6 1
6023 7682 0
9424 9289 1
9489 1332 0
6130 6609 1
9370 1498 0
6422 8318 1
1609 7028 0
9445 3469 1
7639 5057 0
4476 2664 1
5819 5323 0
5362 8629 1
6165 4295 0
6940 579 1
1414 7362 0
2922 398 1
4024 544 0
8650 6179 1
4974 4295 0
7384 9466 1
6421 7049 0
4557 4097 1
9084 7799 0
5028 431 1
1981 7283 0
4123 9357 1
488 4780 0
1251 601 1
7378 6181 0
2517 5706 1
7666 9170 0
2808 6385 1
8882 8542 0
8326 3142 1
5157 3921 0
9508 3111 1
8311 6904 0
1338 5771 1
5983 9369 0
1928 6033 1
9263 5873 0
4376 5414 1
1725 5742 0
9809 9274 1
7880 4381 0
6830 461 1
987 2561 0
4587 1606 1
7056 6649 0
6476 5645 1
7627 6389 0
6802 2637 1
8847 8763 0
7876 320 1
8101 1662 0
1610 708 1
8592 2973 0
5040 7265 1
8055 9741 0
2075 9453 1
322 1766 0
5188 3276 1
858 3097 0
8838 9933 1
4785 2929 0
8042 5294 1
3887 6352 0
3766 7322 1
422 1702 0
3696 2212 1
455 9356 0
4077 9309 1
4670 959 0
3048 3051 1
9781 6481 0
119 5758 1
2634 5689 0
8784 3133 1
4629 5091 0
3792 756 1
9896 5183 0
4129 7802 1
9329 6889 0
1260 5940 1
1556 1779 0
9882 5239 1
615 8680 0
6922 7751 1
6527 953 0
2116 7083 1
7676 929 0
9162 8969 1
8454 1991 0
4447 408 1
2601 235 0
4921 2679 1
649 6494 0
9652 4545 1
8651 9858 0
1123 4160 1
5168 98 0
4735 7948 1
9097 5022 0
2092 217 1
3782 9200 0
8312 7121 1
7456 1549 0
3781 7282 1
2499 196 0
823 3849 1
4347 7974 0
628 6299 1
5301 2541 0
923 8431 1
4805 9929 0
7565 5876 1
448 6009 0
7152 2577 1
1010 6336 0
5475 1152 1
9634 7527 0
40 2770 1
8585 6524 0
9330 150 1
6641 6829 0
9064 933 1
6830 3174 0
7701 3994 1
9600 4853 0
9186 4502 1
8026 3198 0
6296 7233 1
280 9426 0
708 1298 1
2699 38 0
8072 9282 1
9229 7801 0
7825 4372 1
8715 3738 0
3654 577 1
748 5302 0
3178 6941 1
6285 2722 0
2308 6026 1
3100 3536 0
5870 2080 1
9711 4481 0
4608 6533 1
9287 2205 0
4976 8845 1
5959 106 0
4164 4231 1
7999 4497 0
1329 8854 1
2801 2095 0
1912 6416 1
5800 4942 0
4943 317 1
5121 8306 0
6486 7628 1
4686 1415 0
1721 8844 1
8373 6813 0
1277 4430 1
2742 2898 0
9860 8835 1
8032 9976 0
8257 6455 1
863 1342 0
7968 1414 1
5914 867 0
3540 9011 1
3906 6397 0
3944 5934 1
9884 9455 0
7664 1025 1
3827 3995 0
6036 1336 1
1068 5553 0
3787 513 1
6065 8744 0
6283 935 1
4791 4687 0
5235 5695 1
5148 8308 0
1489 2609 1
2794 7871 0
4806 7181 1
8307 6091 0
8072 4777 1
8010 7712 0
3854 2758 1
5082 3147 0
2734 1068 1
5482 3298 0
987 4438 1
6900 3164 0
5397 294 1
3714 7997 0
4924 629 1
7544 7105 0
3340 7360 1
5377 5873 0
9636 3469 1
4829 5540 0
8595 8184 1
9453 4780 0
9940 6636 1
9129 5923 0
4113 8535 1
3839 1125 0
6918 5224 1
8795 1672 0
8201 498 1
4986 4116 0
7918 9398 1
6414 1779 0
1240 4772 1
5975 1898 0
2512 5179 1
8137 767 0
4500 8992 1
2565 709 0
1717 2187 1
7716 3313 0
2332 4784 1
3690 7365 0
476 303 1
155 1605 0
6688 9212 1
9403 270 0
6519 2895 1
4921 3292 0
8362 2634 1
4705 882 0
9881 6731 1
1256 8019 0
1407 792 1
430 3447 0
9230 1393 1
4607 5783 0
3119 7146 1
9675 3874 0
7894 6798 1
6302 9719 0
7042 9982 1
1287 8866 0
8383 5232 1
8112 9638 0
6250 4778 1
732 3569 0
9231 2163 1
9941 5069 0
1683 8670 1
4300 8434 0
682 819 1
119 9721 0
9879 8149 1
7330 1929 0
3741 9537 1
2981 1749 0
8486 9556 1
6868 2753 0
5574 6749 1
3127 7492 0
8212 5151 1
1625 3840 0
5380 8364 1
2334 736 0
7716 6036 1
1963 1872 0
7722 156 1
6158 1667 0
9239 1970 1
3476 5702 0
9553 8162 1
8778 4888 0
9365 5128 1
5297 4973 0
3193 1481 1
7262 3821 0
4995 5858 1
3250 8652 0
7922 9098 1
6216 4614 0
9539 6392 1
2745 2946 0
4536 2124 1
8228 2095 0
2571 9079 1
7771 5057 0
9570 7476 1
5529 2243 0
3322 9857 1
3970 9319 0
9896 2872 1
8450 7506 0
6984 5936 1
8343 4948 0
4814 5507 1
9949 3297 0
642 4301 1
8051 8243 0
8714 5753 1
7790 7307 0
8518 7657 1
873 8902 0
9411 9635 1
3842 2059 0
6291 1481 1
