10000 10000
6279 8544 0
2384 9297 1
3902 8607 0
2063 8532 1
2186 2677 0
2304 9092 1
3085 9796 0
3013 1788 1
7559 3652 0
5423 7869 1
680 7824 0
5516 7280 1
5526 5525 0
9892 3604 1
4840 1354 0
8599 8071 1
609 648 0
1735 7116 1
2598 2284 0
6426 3343 1
5490 6398 0
4567 1107 1
9508 7902 0
4431 157 1
4479 3845 0
4771 3295 1
9014 7324 0
6840 9083 1
8494 3055 0
8246 8856 1
9705 6111 0
7925 2883 1
6068 4648 0
5149 4898 1
1273 1845 0
2418 8948 1
7092 1947 0
5338 6566 1
9000 6552 0
4237 6442 1
4629 3949 0
652 7288 1
9182 983 0
1710 8777 1
7600 6869 0
1401 1658 1
6058 9598 0
4521 7138 1
546 1670 0
3255 981 1
3364 2013 0
663 6845 1
7501 5525 0
3814 7079 1
5379 630 0
9773 9887 1
9148 708 0
4709 4029 1
6809 4961 0
2403 2496 1
472 9940 0
560 8238 1
384 1213 0
68 7956 1
7624 5391 0
2344 6788 1
1792 717 0
2177 7537 1
647 8285 0
268 4158 1
3473 4609 0
6861 9182 1
7141 2090 0
684 7628 1
5803 5825 0
3802 401 1
2522 9784 0
2200 4747 1
7951 8500 0
3244 9141 1
5910 2213 0
7953 6605 1
5917 7567 0
9644 4035 1
4674 2467 0
2718 7706 1
9373 5574 0
671 6475 1
4038 4630 0
4934 7020 1
1356 4977 0
3199 1465 1
8313 3655 0
2783 572 1
8164 2457 0
3023 9740 1
4672 3370 0
2147 8783 1
7674 1557 0
9814 1498 1
4395 8403 0
7750 4570 1
4769 7786 0
4115 6935 1
9072 7677 0
4695 9279 1
1048 7875 0
9375 472 1
6461 4626 0
9927 5583 1
6608 2475 0
8468 2337 1
7427 3319 0
4845 777 1
1993 2032 0
8557 9126 1
2106 4829 0
5195 5297 1
230 5268 0
6468 6663 1
3144 3655 0
7349 446 1
5095 937 0
139 3787 1
8588 9069 0
9923 3009 1
715 917 0
6664 5767 1
329 3934 0
7113 7507 1
4822 7928 0
9440 7417 1
8485 6111 0
4115 2277 1
6872 3476 0
578 8451 1
9327 8347 0
4981 5776 1
458 8649 0
1488 516 1
5246 3791 0
2528 3839 1
5200 9749 0
506 7795 1
452 411 0
5673 7354 1
5481 5064 0
7755 9502 1
3543 5748 0
9656 9856 1
4632 7867 0
2019 2701 1
8419 7290 0
166 5945 1
742 3386 0
2436 7640 1
1687 9796 0
4324 7346 1
6788 6478 0
4220 7115 1
1461 5184 0
5325 7335 1
4128 6913 0
4807 362 1
7316 194 0
8875 1679 1
3852 8025 0
9931 5298 1
4941 8347 0
8199 4599 1
3186 6956 0
9541 2674 1
5673 8807 0
284 3214 1
7185 1468 0
7318 9327 1
1666 3268 0
782 9351 1
7006 4788 0
531 2640 1
8641 5196 0
1951 9375 1
1601 7312 0
4812 3189 1
6632 1194 0
9369 8301 1
7315 8090 0
525 2255 1
5757 140 0
5762 4805 1
590 9485 0
6298 3846 1
4069 8544 0
2158 6825 1
35 9633 0
5120 3570 1
5583 633 0
9058 9195 1
5195 8044 0
2120 3233 1
6428 4648 0
8800 2055 1
8310 6648 0
6441 6084 1
7502 5138 0
5120 4168 1
4936 985 0
4720 4277 1
1297 7877 0
4658 7711 1
5242 6989 0
5022 162 1
3226 3484 0
9145 8309 1
8667 1824 0
9785 552 1
1161 7549 0
496 8013 1
8093 6501 0
8887 3365 1
7311 5406 0
110 1200 1
110 1533 0
3941 2988 1
253 5217 0
3049 8302 1
8507 7219 0
3371 6198 1
1825 5217 0
9543 9514 1
6125 6913 0
8876 9107 1
7003 8415 0
2302 3986 1
6209 5497 0
2347 8750 1
7093 5106 0
6577 5219 1
4949 9649 0
8599 2059 1
8985 8729 0
6651 8122 1
5545 1390 0
1762 9085 1
5659 4003 0
3 949 1
7689 6625 0
1900 3916 1
4115 1810 0
3519 4599 1
7346 3297 0
4613 9315 1
8244 6863 0
9500 2146 1
4198 3866 0
5773 9237 1
7435 6902 0
1692 7469 1
3219 3087 0
9013 4112 1
9156 8502 0
1740 7813 1
2058 820 0
2304 3570 1
3643 7213 0
8114 1271 1
7861 4816 0
1276 697 1
716 1468 0
2123 509 1
4580 5525 0
9187 1560 1
4499 2987 0
88 3967 1
9 2776 0
4650 6941 1
1750 5525 0
4328 152 1
7658 2303 0
1331 3833 1
4090 6607 0
7498 2115 1
2679 5678 0
4214 6486 1
7272 4299 0
2186 8030 1
3500 2192 0
3918 6254 1
2953 8649 0
6485 6077 1
7331 4068 0
8308 7094 1
6497 2307 0
221 4488 1
6861 8057 0
9221 325 1
5943 239 0
2226 2899 1
4423 1 0
3928 745 1
4376 630 0
2973 7644 1
3831 5381 0
9360 2158 1
4711 239 0
5300 7942 1
4460 9216 0
137 960 1
9506 4321 0
4282 8867 1
616 1089 0
94 7667 1
8626 1402 0
8204 6716 1
3239 4863 0
4927 8916 1
2822 9568 0
64 8630 1
2156 1063 0
7440 5354 1
8109 5251 0
5989 4274 1
1602 7005 0
1680 2827 1
491 6213 0
2981 3375 1
557 1873 0
3594 1507 1
3828 5370 0
7297 8574 1
6632 3280 0
6223 7456 1
3462 6087 0
9306 271 1
2717 937 0
5081 6179 1
7855 3866 0
5478 9287 1
4864 9150 0
1894 3943 1
5727 206 0
6968 5593 1
4928 1255 0
9316 4867 1
7305 3579 0
5025 1663 1
1733 5085 0
9722 2857 1
6278 5129 0
6028 4011 1
7887 6869 0
8688 2093 1
1733 8117 0
7405 8721 1
9448 6257 0
6073 8776 1
9512 7639 0
1997 2147 1
2518 1390 0
6646 143 1
144 411 0
8179 7737 1
1015 9062 0
10000 2116 1
2291 5863 0
80 3928 1
6704 4643 0
9916 2556 1
5967 4137 0
4495 2774 1
2814 7514 0
6654 4140 1
584 6543 0
3259 3583 1
9689 8683 0
966 6824 1
8440 1468 0
7444 4866 1
603 577 0
509 3315 1
3567 5664 0
8738 5505 1
3399 1990 0
8233 9237 1
4732 4356 0
4659 6389 1
3473 9245 0
3130 11 1
367 7824 0
5586 2239 1
5864 3523 0
901 8540 1
4049 6836 0
5689 2814 1
746 7519 0
8224 5249 1
4324 2242 0
2261 4408 1
7522 457 0
3083 5034 1
1190 9216 0
9183 438 1
4456 9977 0
2842 1027 1
3592 9534 0
3449 2386 1
7462 4144 0
1251 7159 1
4777 8403 0
7813 7565 1
2726 2243 0
751 8906 1
6092 3577 0
2364 5047 1
7014 4889 0
6329 2830 1
4408 8403 0
4213 7465 1
2130 5898 0
7721 8463 1
8508 4963 0
6920 7026 1
6189 7172 0
5673 8542 1
1764 9868 0
5 193 1
5910 3040 0
431 2214 1
6314 9012 0
9436 8617 1
4189 3866 0
6264 1719 1
370 6213 0
1228 5734 1
5445 6984 0
4055 1214 1
9058 9194 0
7566 7913 1
6322 1455 0
5316 2834 1
4699 656 0
7040 1509 1
5828 5885 0
7050 7764 1
8924 8863 0
5171 7421 1
5821 7472 0
5139 8764 1
6572 5129 0
7501 8413 1
1980 9468 0
927 4326 1
2498 7972 0
1101 9565 1
4670 6083 0
7622 5695 1
3658 2762 0
5751 3960 1
3023 7470 0
9741 5927 1
6546 8831 0
6088 6716 1
9670 9723 0
8006 7220 1
6018 4995 0
9388 4159 1
2616 3774 0
626 8552 1
2234 5682 0
6090 5083 1
522 6423 0
7669 9447 1
5075 6066 0
7547 5203 1
5877 4419 0
4453 7771 1
4080 9111 0
3755 9724 1
2067 4032 0
1339 7150 1
4777 1451 0
78 2168 1
7265 7712 0
9476 8451 1
4138 267 0
5503 8206 1
9363 9339 0
7300 5817 1
4853 5574 0
9183 7693 1
6875 2960 0
9397 6745 1
5697 4351 0
3325 6092 1
3796 2295 0
4254 2021 1
4974 7874 0
728 1965 1
5638 1150 0
5252 3244 1
1656 4938 0
5328 5646 1
7373 860 0
2503 5661 1
1020 9027 0
3305 4980 1
5926 7398 0
8165 4721 1
5850 7921 0
5000 9500 1
9948 9658 0
1464 8287 1
1811 383 0
8060 874 1
2374 3730 0
4735 8512 1
9954 5196 0
6850 4295 1
8531 9902 0
889 1523 1
2653 2790 0
5951 5001 1
4460 1783 0
7795 8494 1
3665 4893 0
1256 4761 1
3444 8544 0
1931 3742 1
6867 3587 0
1819 80 1
9322 7619 0
6671 4681 1
4640 1 0
5640 9754 1
3405 4986 0
5633 6493 1
3014 6145 0
5910 2943 1
3344 6111 0
2388 9203 1
8470 7470 0
1189 4769 1
6589 5012 0
3552 6142 1
6059 1558 0
9736 8067 1
7358 8735 0
1925 9580 1
6207 4856 0
5790 2086 1
3802 9158 0
2639 2608 1
2302 3461 0
4573 9700 1
5671 246 0
4932 1586 1
882 4862 0
5688 8989 1
6914 3270 0
9585 1220 1
9914 6213 0
8584 5666 1
652 2514 0
2143 1951 1
2664 2918 0
8830 1475 1
8388 8117 0
6890 4758 1
6419 2000 0
2358 5611 1
9814 5361 0
4679 1054 1
5926 9412 0
1878 3552 1
8734 4923 0
1263 711 1
2943 9633 0
5442 7547 1
9078 7139 0
5126 6884 1
5385 5088 0
2337 3473 1
7305 6946 0
5812 8392 1
7776 6614 0
3325 4220 1
9789 7263 0
9745 3653 1
6403 9839 0
235 7878 1
1178 8123 0
7267 9130 1
3259 1235 0
4187 3078 1
117 3348 0
1450 6965 1
9512 6152 0
9504 2253 1
8353 1564 0
2043 7250 1
7261 1089 0
3119 5818 1
7454 5310 0
9991 3474 1
4732 6376 0
571 6568 1
1518 9425 0
5442 8302 1
6974 6401 0
8157 7563 1
7017 1274 0
2246 4056 1
4073 3683 0
3189 6970 1
6926 6367 0
5195 5912 1
2832 4487 0
9126 84 1
3812 7765 0
6031 3519 1
6513 3866 0
4954 7157 1
6119 1610 0
9504 5374 1
8223 9744 0
9931 7898 1
904 3686 0
7571 7662 1
742 9496 0
7251 407 1
8313 4569 0
7136 6407 1
7812 9412 0
9235 9711 1
7148 2133 0
6667 6437 1
7141 1486 0
4748 8851 1
6697 5485 0
2876 3111 1
7695 6341 0
6458 5673 1
3448 3297 0
9252 3767 1
5934 4157 0
7301 35 1
2488 9062 0
7160 3607 1
1053 8064 0
6511 6932 1
4133 644 0
9133 9375 1
4765 1289 0
2833 1781 1
2975 6051 0
9453 5571 1
5632 5155 0
8052 5233 1
6262 1967 0
7501 6896 1
6005 888 0
252 6011 1
7937 1847 0
8521 5854 1
737 8347 0
5762 3552 1
4741 1038 0
5933 2496 1
595 8802 0
594 833 1
7699 9603 0
1672 5551 1
2251 5293 0
1425 1567 1
9528 7886 0
7907 7925 1
6211 1975 0
1519 8733 1
402 7939 0
1527 4312 1
8058 1618 0
1199 7433 1
5201 3222 0
6653 722 1
1404 1 0
9638 2640 1
8329 4569 0
7794 3430 1
3619 4718 0
3313 7059 1
6411 2187 0
5666 2058 1
6664 5452 0
5921 6390 1
8060 4986 0
3194 1462 1
8704 1684 0
2940 807 1
8522 8742 0
1463 2151 1
5229 6719 0
1136 9160 1
1087 4863 0
756 4618 1
9378 2365 0
4122 2202 1
4253 4366 0
4537 816 1
9267 3770 0
5650 8946 1
3846 8638 0
4796 3086 1
39 3454 0
3767 1064 1
7241 3384 0
7064 3103 1
6030 2776 0
3364 929 1
1819 497 0
1966 8001 1
740 6659 0
7106 3778 1
6951 2032 0
7084 7537 1
807 9008 0
2033 7134 1
8681 1783 0
3924 2628 1
9539 3165 0
9068 5928 1
3963 6586 0
870 2742 1
6994 3579 0
3161 5673 1
618 1019 0
3311 9871 1
4251 6332 0
1848 1616 1
7008 4200 0
7588 8070 1
9128 8831 0
9512 488 1
4574 3667 0
1221 3526 1
5701 5044 0
5276 2083 1
4364 9137 0
8000 1603 1
3582 3165 0
967 620 1
9801 4014 0
816 3321 1
5438 6373 0
4768 6589 1
8621 7851 0
6536 750 1
280 186 0
1489 7193 1
1694 8739 0
2360 4394 1
3714 6027 0
9587 4107 1
6645 8578 0
1183 3982 1
9714 5840 0
4715 7937 1
125 1890 0
2388 872 1
2120 5564 0
9636 574 1
7620 4165 0
6990 3996 1
6885 1823 0
9822 2113 1
4714 7172 0
6437 6714 1
1910 985 0
5963 9543 1
7675 5618 0
8193 4547 1
9618 3110 0
7346 6953 1
4092 4292 0
914 5530 1
9665 6924 0
8948 6534 1
810 5361 0
9510 8866 1
8507 2758 0
3620 564 1
8504 6539 0
9572 6757 1
1858 5707 0
3131 6214 1
8775 1062 0
3696 2393 1
498 1060 0
408 1544 1
8568 2009 0
6468 4290 1
5258 9515 0
4297 9916 1
9952 8625 0
4739 8773 1
9643 1967 0
172 1357 1
7026 7434 0
2998 386 1
1521 1138 0
3009 2145 1
2033 5682 0
3910 6389 1
9604 8266 0
1666 7431 1
1496 6402 0
6473 2810 1
3196 7969 0
5776 3763 1
4031 5012 0
5910 2158 1
450 8123 0
2412 1745 1
8305 9534 0
6415 5866 1
9060 8366 0
8357 4042 1
8472 9784 0
7552 3025 1
3450 2263 0
6695 3952 1
6799 7786 0
9411 5884 1
5895 8635 0
9392 7596 1
7806 3824 0
6096 4693 1
4081 8111 0
939 1620 1
1258 7735 0
8982 3947 1
6762 8142 0
4728 2408 1
6458 3795 0
7827 4128 1
8747 9779 0
3543 1139 1
5226 4494 0
9244 5126 1
4342 6087 0
5298 3207 1
7872 4415 0
8667 8323 1
480 7179 0
4574 261 1
7522 9032 0
9297 7974 1
8542 345 0
1865 9274 1
72 5163 0
7624 3695 1
9272 2275 0
955 7702 1
2721 1390 0
9935 7771 1
235 8278 0
4536 4843 1
3900 9477 0
1578 730 1
6114 8809 0
179 5705 1
2128 6528 0
1551 2943 1
6595 8724 0
3235 2829 1
7034 3373 0
1249 8895 1
7206 3268 0
8269 7316 1
312 4508 0
4774 5653 1
8058 4300 0
9945 1892 1
594 6544 0
1237 6619 1
8736 3190 0
9229 468 1
1020 4230 0
5884 6205 1
4371 2417 0
4095 2100 1
5593 9608 0
3316 3285 1
8408 4896 0
3849 1362 1
9795 6902 0
9263 9391 1
6575 6152 0
8811 9985 1
2461 4410 0
1740 8853 1
7739 9962 0
837 3126 1
2183 9868 0
6175 2420 1
833 213 0
2019 3896 1
3450 2232 0
6413 751 1
67 7964 0
9398 1341 1
2922 5096 0
8660 4088 1
3440 248 0
1317 9443 1
7648 5042 0
5646 7095 1
3706 9492 0
9587 1309 1
7493 5112 0
2836 2259 1
2383 6819 0
769 3723 1
3393 4057 0
5158 8644 1
3248 600 0
1521 6906 1
8261 4247 0
3161 3473 1
6704 4316 0
7489 6910 1
6656 1629 0
461 4488 1
1232 1899 0
8856 8084 1
1813 6792 0
7990 3612 1
4679 6989 0
5173 2812 1
8419 9296 0
3106 2848 1
4822 6927 0
8194 329 1
7346 2542 0
7064 5842 1
1433 8315 0
1955 3085 1
5009 423 0
3998 4065 1
7123 2428 0
2663 7673 1
1606 4179 0
4867 3043 1
4752 6973 0
4857 8411 1
9524 206 0
3043 7154 1
8269 4414 0
8240 8770 1
7040 4121 0
2966 5033 1
6667 846 0
9116 8338 1
7250 6027 0
1707 7220 1
3302 9546 0
4689 2051 1
2984 5156 0
752 4442 1
2058 4045 0
7650 8470 1
4871 1289 0
2458 5408 1
447 7497 0
6148 4585 1
9322 2206 0
8355 6227 1
9841 2124 0
3862 7908 1
4181 6776 0
1980 638 1
2531 9904 0
9842 117 1
1192 3268 0
3903 5593 1
7982 8390 0
6856 4301 1
2596 8635 0
4076 2093 1
4604 7532 0
9881 4342 1
4853 9374 0
8708 7551 1
1315 1321 0
1054 7456 1
4081 8812 0
28 2379 1
7163 4755 0
4480 8728 1
2181 5755 0
6431 8131 1
8913 256 0
4787 3337 1
8204 2032 0
5394 7379 1
2127 3601 0
5011 6506 1
2601 2525 0
536 2975 1
8706 9380 0
44 5473 1
6154 6384 0
2850 506 1
221 7941 0
4693 637 1
4621 6051 0
9278 8666 1
2431 7111 0
1582 48 1
887 857 0
2473 6876 1
1874 327 0
2408 1586 1
777 3288 0
9795 1794 1
4493 739 0
7318 7533 1
2461 420 0
245 4340 1
1271 6371 0
9981 2990 1
4723 996 0
674 2183 1
5537 606 0
5742 1521 1
2496 4513 0
1576 3157 1
3607 6376 0
5022 7585 1
8858 5881 0
6766 9494 1
9731 3845 0
6807 7218 1
8168 5301 0
3939 4582 1
2738 6776 0
1576 1014 1
6036 2924 0
2082 7113 1
5656 1468 0
4580 5279 1
5656 5301 0
7286 1731 1
8485 5110 0
2883 7527 1
5810 970 0
4146 5866 1
7733 7180 0
7559 4417 1
4652 7623 0
133 9925 1
1131 5978 0
1098 3453 1
3021 5064 0
6925 1490 1
127 6083 0
816 8975 1
8419 6332 0
3836 2601 1
9160 3424 0
5027 1672 1
1914 7704 0
1464 5022 1
5296 3909 0
7625 5476 1
6358 8123 0
8661 4784 1
9113 735 0
3636 8992 1
726 9608 0
4464 2051 1
1958 9069 0
5457 4555 1
5201 1531 0
8247 2861 1
2120 6016 0
5997 6983 1
8559 8802 0
3933 2687 1
6596 3297 0
3397 1620 1
2039 3579 0
8705 9670 1
7907 92 0
2672 9933 1
2842 3386 0
3096 7113 1
73 2747 0
7571 6419 1
557 4428 0
3896 2899 1
605 1612 0
8343 9801 1
7689 6352 0
1192 809 1
2724 8868 0
7846 1712 1
1701 7851 0
1080 5982 1
6167 5631 0
5804 7774 1
4632 526 0
9731 8277 1
7898 2079 0
9648 9838 1
9527 5999 0
8943 8717 1
6251 938 0
9335 2940 1
3593 8758 0
2120 3988 1
901 5710 0
3041 6149 1
4591 4586 0
7202 7743 1
7476 2623 0
7648 9972 1
3533 8611 0
4029 7440 1
7618 6006 0
9642 4182 1
8675 3937 0
4274 1126 1
3158 3195 0
2899 870 1
4506 5043 0
5776 3431 1
2503 8217 0
6040 6708 1
7225 9158 0
3075 5259 1
9920 1783 0
5906 8865 1
472 2722 0
3767 5487 1
8943 8330 0
8552 3381 1
1240 2024 0
5048 3908 1
6961 7388 0
5935 8621 1
3737 8216 0
1869 6517 1
4988 1766 0
8208 2434 1
8177 2681 0
5831 1340 1
1677 2551 0
5061 9526 1
13 1159 0
9651 6856 1
7202 320 0
7526 2598 1
4654 3429 0
1139 6570 1
5577 7130 0
9561 517 1
9020 6257 0
6 4951 1
9214 395 0
7954 5565 1
2372 6311 0
997 3001 1
6858 7634 0
8958 9835 1
733 4718 0
6560 1258 1
3719 5361 0
3012 2025 1
8281 5502 0
3985 5847 1
2640 2542 0
6304 5830 1
5711 5903 0
3331 1418 1
6185 5217 0
9685 3239 1
7591 7964 0
2922 1537 1
5316 8356 0
8074 2051 1
8318 7785 0
5535 8088 1
5833 7786 0
5902 8825 1
4722 1445 0
9 6223 1
934 9082 0
782 4319 1
2437 8043 0
5812 4504 1
3265 7118 0
6269 1497 1
9817 7172 0
2621 9781 1
3487 3979 0
6129 3855 1
5654 2318 0
1781 3267 1
8975 1824 0
940 9750 1
6014 5391 0
7040 7232 1
116 7816 0
6394 5577 1
7048 4943 0
3746 6562 1
2427 4333 0
9189 863 1
778 8217 0
2834 3230 1
1356 2928 0
9678 8461 1
637 5800 0
4109 2810 1
2418 1265 0
3206 7613 1
59 5064 0
4010 9166 1
7356 4487 0
6223 4666 1
9879 9744 0
837 2178 1
6825 3114 0
2934 7680 1
4629 5096 0
4881 8540 1
6788 2805 0
8159 1285 1
3267 5064 0
6335 1711 1
48 9796 0
536 2973 1
2445 4307 0
5220 168 1
5573 2987 0
7394 6207 1
1799 1038 0
7166 1578 1
2767 9146 0
5379 4881 1
4982 277 0
6890 2749 1
8078 1642 0
6575 6754 1
1485 8065 0
1534 6752 1
1462 1669 0
9864 4988 1
7039 8347 0
9364 9481 1
4449 3683 0
3548 8963 1
8286 9227 0
9854 9652 1
488 2318 0
6127 555 1
1258 6402 0
9398 446 1
35 8533 0
9126 5654 1
2238 3454 0
6553 7693 1
1391 3516 0
6683 7015 1
9541 1801 0
2603 1344 1
1134 4209 0
6644 7385 1
9231 1094 0
4849 3379 1
8516 2172 0
139 3877 1
6381 2710 0
8269 5178 1
5362 1810 0
6681 9616 1
2005 4923 0
5003 3133 1
5593 3498 0
6137 4081 1
1571 5532 0
7774 7036 1
9426 1300 0
1551 3784 1
6699 2257 0
3974 6109 1
5478 2954 0
5472 2479 1
2156 9296 0
8919 6173 1
7025 206 0
9736 5070 1
8050 2163 0
3093 6362 1
6303 8735 0
4412 4374 1
2625 8456 0
4284 1951 1
807 6313 0
3 5930 1
458 2490 0
9454 8081 1
2137 1019 0
5040 9306 1
751 2232 0
2379 9689 1
9157 9850 0
8323 1555 1
7446 2736 0
3571 1172 1
5847 6607 0
1907 1912 1
9214 5525 0
7336 7288 1
3059 6443 0
3436 1656 1
4097 1430 0
428 4899 1
9145 6032 0
1460 8030 1
6265 1068 0
5705 8754 1
811 8984 0
6424 3359 1
4807 4061 0
8697 9584 1
4029 8106 0
7040 5028 1
3995 6165 0
1025 8633 1
6705 7082 0
2903 1746 1
8124 6235 0
3131 8006 1
3341 8456 0
7092 2799 1
3018 1230 0
2974 8194 1
6943 8483 0
6268 6187 1
2852 656 0
157 3638 1
1210 2327 0
4297 7451 1
9357 5064 0
9309 1677 1
5714 1786 0
7675 4446 1
1200 9658 0
5747 4871 1
5482 1600 0
7738 2665 1
5528 3761 0
9101 8088 1
4274 26 0
5728 9251 1
5943 6165 0
6782 4646 1
4405 4372 0
5425 4656 1
111 7307 0
9512 1897 1
8794 8766 0
7832 39 1
4903 5746 0
9454 8704 1
7011 7615 0
1921 9946 1
5149 7045 0
9157 4180 1
5398 9796 0
3932 5971 1
537 7087 0
9733 8132 1
9145 6916 0
1895 3395 1
3547 3683 0
4824 8764 1
6234 8382 0
4583 3967 1
9554 6625 0
7861 3737 1
4818 2542 0
6969 2268 1
6170 3659 0
2198 5570 1
6536 1406 0
8206 7202 1
3509 5893 0
3680 5929 1
3202 9082 0
1404 9562 1
6941 6643 0
3801 7827 1
7828 5112 0
2281 9870 1
9029 8555 0
5780 4243 1
5478 8898 0
3235 8612 1
8717 194 0
7699 7405 1
173 541 0
9627 3783 1
1370 1855 0
5045 5638 1
5030 4808 0
6167 8248 1
1120 2191 0
1323 8546 1
7081 5397 0
4046 634 1
8397 7377 0
556 458 1
2317 9568 0
2360 4271 1
6310 9633 0
4678 3650 1
914 3073 0
6743 8536 1
8183 9186 0
6176 8573 1
2759 4624 0
2478 118 1
7084 7219 0
7563 7646 1
8469 4105 0
2360 9834 1
9587 7753 0
7049 4018 1
5311 4943 0
1687 6411 1
4504 2824 0
5982 2995 1
9978 3190 0
9342 7827 1
7370 9612 0
238 6098 1
3326 267 0
1957 4109 1
8520 8649 0
8603 193 1
751 7586 0
5377 1004 1
8355 6152 0
560 1495 1
945 6147 0
4920 2730 1
4483 7610 0
1236 2649 1
7487 7219 0
9321 3927 1
5573 9986 0
4284 5002 1
2926 7916 0
1240 6958 1
8378 3628 0
6504 442 1
1926 6360 0
2818 6368 1
3550 4386 0
7994 1460 1
9302 9588 0
3219 5796 1
3230 973 0
2936 2445 1
5365 8592 0
7078 5752 1
3854 7322 0
4885 7074 1
4241 4755 0
1683 6788 1
7321 1230 0
7293 8584 1
8013 7593 0
5387 7362 1
7953 8336 0
6562 8200 1
7379 5898 0
3138 6282 1
2102 1810 0
4115 1813 1
5162 8386 0
159 7241 1
3887 860 0
7659 5077 1
4980 2266 0
2838 3706 1
9342 2722 0
7017 2264 1
1295 5723 0
24 4580 1
4337 7623 0
8804 4295 1
7375 7781 0
7680 2704 1
2528 6630 0
3846 1225 1
788 2276 0
5154 4162 1
6523 9125 0
6820 1372 1
4468 1669 0
4080 9996 1
1707 5046 0
6300 374 1
2461 1559 0
7235 2058 1
1578 1009 0
8966 816 1
8404 2551 0
1187 3078 1
9554 194 0
1054 3725 1
7075 6401 0
8849 3616 1
1993 8493 0
9685 5752 1
1196 3739 0
6000 5823 1
1181 5088 0
4853 4996 1
6317 5574 0
7225 1889 1
6417 9940 0
7531 7414 1
3673 2470 0
5873 4127 1
2844 4587 0
2030 6445 1
1826 6066 0
5951 6613 1
3914 3469 0
9670 6893 1
5103 7852 0
1208 3080 1
8750 9940 0
6969 1844 1
9983 7361 0
3210 7679 1
6790 4471 0
8726 1580 1
6860 6801 0
1010 6062 1
8470 1038 0
4182 7951 1
4260 4718 0
461 8408 1
8834 3646 0
1007 2291 1
8525 2928 0
9616 2117 1
216 7877 0
6025 9398 1
1760 7257 0
2408 5822 1
1107 6851 0
2810 7977 1
5698 5684 0
8443 7707 1
6602 9324 0
3430 8397 1
4197 3770 0
7116 4512 1
6461 9480 0
6451 3802 1
4604 3993 0
4407 1106 1
4769 7831 0
362 4010 1
7159 2232 0
3755 4667 1
5199 3143 0
9845 2971 1
7031 5026 0
6513 9131 1
5019 5104 0
9739 9183 1
4800 6448 0
6109 240 1
1048 2613 0
8847 4124 1
4240 688 0
543 2441 1
6515 416 0
9691 8084 1
6525 109 0
2281 3457 1
8934 3327 0
2101 3912 1
7502 1592 0
9387 759 1
1083 2955 0
4460 540 1
3706 2509 0
7914 9059 1
7132 8735 0
5577 8976 1
4222 1445 0
8351 7301 1
3434 1150 0
9946 6391 1
5917 7100 0
9416 3611 1
9994 9768 0
3500 7171 1
8614 6253 0
3146 4685 1
1117 2751 0
4853 8694 1
3302 5745 0
7053 6272 1
9309 3747 0
2511 870 1
2636 5217 0
7071 1912 1
6266 206 0
6131 403 1
1923 4316 0
203 1560 1
372 6895 0
3282 8879 1
4913 176 0
4492 9397 1
4216 9146 0
992 280 1
2444 8625 0
5797 2849 1
8706 4419 0
6473 3067 1
8672 1836 0
3345 9312 1
7729 1637 0
3875 2674 1
3255 4801 0
829 6210 1
7141 3647 0
338 3743 1
7973 9346 0
9210 3285 1
9086 1548 0
3208 6523 1
1663 383 0
7669 7543 1
5271 917 0
7340 7656 1
6597 1468 0
9806 6247 1
5703 9852 0
3871 858 1
5479 5042 0
8510 737 1
8060 4356 0
3136 4975 1
9085 7510 0
5305 1071 1
9417 1420 0
8498 8034 1
6965 9784 0
8073 5786 1
7300 7494 0
4715 321 1
446 5302 0
9398 1604 1
981 3588 0
1530 5438 1
5029 5112 0
235 5943 1
9240 3425 0
6142 5642 1
2797 5678 0
9793 8334 1
8743 7529 0
1746 8508 1
2651 3644 0
4450 13 1
4331 7377 0
5025 2067 1
6751 7178 0
4692 2419 1
4407 6478 0
6182 5040 1
4869 4841 0
6254 5642 1
7820 2722 0
2005 8810 1
6667 6659 0
1765 2312 1
8720 780 0
8952 7284 1
3832 4001 0
1734 6755 1
5922 5016 0
1148 5148 1
6211 7474 0
2961 7794 1
2313 5179 0
3557 3118 1
5571 2722 0
667 1154 1
8343 1569 0
5821 1789 1
114 2024 0
2150 7739 1
1126 5467 0
7039 3336 1
1852 7494 0
3227 7209 1
1413 7896 0
6187 294 1
5831 7586 0
8172 5489 1
726 1260 0
9052 8041 1
6421 7772 0
155 9826 1
4839 7657 0
9024 9440 1
5544 6196 0
9442 245 1
6084 827 0
4344 5180 1
9420 4586 0
3836 8510 1
5958 6016 0
9169 7711 1
1541 6851 0
3749 1191 1
4412 5475 0
8808 3675 1
4900 3052 0
7445 2208 1
2861 4943 0
6605 3831 1
8445 2776 0
9174 3179 1
2480 7586 0
7346 1677 1
4858 6669 0
4046 8687 1
6519 6438 0
7148 8621 1
5007 5064 0
1588 1936 1
3547 6989 0
3352 4182 1
430 7754 0
2642 6358 1
3969 3805 0
1296 8451 1
5599 4965 0
9255 3833 1
1157 2751 0
6987 3597 1
6238 3799 0
8463 7346 1
9462 4001 0
4444 367 1
7491 3559 0
2939 6575 1
3347 8417 0
5170 5764 1
2352 3386 0
2631 6138 1
5024 4665 0
3615 6071 1
4903 6256 0
6403 3924 1
355 6773 0
2946 3982 1
8920 7568 0
3391 9500 1
6320 5741 0
6593 4511 1
188 6087 0
307 1208 1
7906 3418 0
2523 1336 1
8639 9779 0
7688 1938 1
