10000 10000
8475 389 1
8646 7580 0
3762 8764 1
2979 745 0
2625 1819 1
122 9737 0
8374 1225 1
5688 7229 0
3114 2277 1
9407 4884 0
4734 9751 1
5597 2832 0
7963 3540 1
8884 9995 0
8329 1611 1
9193 6310 0
2720 5351 1
7566 3133 0
4002 8888 1
1873 6081 0
5287 5497 1
6151 9516 0
8548 6556 1
3202 9586 0
2855 8876 1
3228 694 0
3671 6153 1
4695 9972 0
1382 7348 1
2299 6003 0
5846 3057 1
5688 5970 0
464 8457 1
9035 7533 0
8449 782 1
3537 4784 0
8635 633 1
7756 4615 0
6987 2191 1
6288 8058 0
2754 5572 1
1584 8733 0
9677 4974 1
5877 1565 0
8227 376 1
4920 7378 0
8053 6414 1
4766 6889 0
3882 5156 1
226 5286 0
812 1521 1
6208 4997 0
1776 2455 1
6581 3225 0
4237 3381 1
6451 7629 0
607 9909 1
2658 3463 0
6406 764 1
1432 4543 0
3707 3605 1
5476 140 0
924 133 1
4457 8927 0
4701 3042 1
3882 9074 0
7241 4823 1
5503 5761 0
9619 3723 1
1056 3105 0
6364 7928 1
6117 6931 0
7770 8232 1
1789 456 0
9558 6808 1
428 5525 0
553 2650 1
3714 6076 0
3537 739 1
4122 5010 0
1353 2807 1
8198 6079 0
1353 4129 1
9020 8585 0
9289 4498 1
4329 6489 0
9896 2235 1
8072 4932 0
390 4967 1
4110 5353 0
2090 6614 1
7362 844 0
6737 9542 1
2929 8016 0
23 525 1
5237 355 0
9197 4328 1
6903 2140 0
4130 4994 1
3677 7959 0
5098 3653 1
2286 8108 0
4590 2551 1
3351 7011 0
5593 8964 1
4486 2619 0
4107 8723 1
6405 9531 0
9538 551 1
7961 9370 0
7040 6721 1
8105 4678 0
350 3095 1
7865 8889 0
5933 1702 1
4466 9372 0
4984 6551 1
4480 7751 0
316 2118 1
9020 5152 0
2069 3512 1
3008 9972 0
8075 6321 1
5144 4044 0
3043 2147 1
2223 2068 0
8160 2907 1
7186 3515 0
8807 9416 1
487 8316 0
7697 7605 1
4505 6513 0
9822 5682 1
1247 3118 0
4464 2674 1
3170 9866 0
2755 9254 1
182 2595 0
136 139 1
112 4993 0
6694 5538 1
3687 4120 0
7206 5668 1
2003 7712 0
2343 7800 1
4833 3334 0
7532 9349 1
6313 6109 0
7879 6540 1
8665 4512 0
9410 3029 1
4416 8747 0
6804 4351 1
6610 9105 0
6451 3709 1
3537 3753 0
1399 7403 1
9764 9367 0
3578 9802 1
5399 1360 0
6610 7964 1
8045 6580 0
1143 4308 1
4719 6111 0
9120 4751 1
211 267 0
9227 4899 1
1579 826 0
5785 1818 1
232 4816 0
216 5909 1
7421 3514 0
8057 882 1
6617 258 0
1505 8983 1
3793 6790 0
2802 6614 1
3218 9744 0
7720 5027 1
3671 4806 0
803 3852 1
583 6110 0
2981 4994 1
8789 9243 0
3570 1226 1
942 7073 0
8739 9041 1
3716 1096 0
4331 1939 1
1002 2678 0
2871 752 1
3646 4153 0
8439 1340 1
6419 7726 0
4639 6824 1
8938 6390 0
925 4668 1
4114 4825 0
4782 5331 1
2015 2189 0
3530 8821 1
6526 2724 0
1590 3933 1
8284 7698 0
2421 978 1
3923 5488 0
3309 5274 1
6778 3162 0
1140 1835 1
9094 160 0
7917 8794 1
7365 3199 0
8441 8612 1
2252 8852 0
9271 8073 1
3554 4623 0
1785 3643 1
8335 5065 0
6043 3322 1
9730 5606 0
459 8101 1
9428 8625 0
7686 9672 1
5934 930 0
2000 7386 1
3842 5627 0
3483 8288 1
2347 2307 0
1094 2808 1
3908 1455 0
9793 7476 1
2949 8517 0
7560 931 1
269 7376 0
1353 3294 1
882 8247 0
9850 8107 1
7185 4035 0
6535 5325 1
6658 7414 0
1110 7820 1
7542 1304 0
8462 9168 1
4920 2813 0
1382 5164 1
7734 3790 0
5832 9761 1
5913 5158 0
3442 1918 1
7583 8167 0
8192 4382 1
4451 5522 0
6042 3489 1
7622 4880 0
8618 6857 1
7235 9423 0
2366 3397 1
5313 2053 0
9032 4618 1
7364 4510 0
1579 2592 1
288 821 0
861 9850 1
5383 8620 0
6376 3663 1
5043 9305 0
387 9431 1
8449 3051 0
1599 8557 1
17 8406 0
5852 901 1
8461 1089 0
9963 8885 1
7053 2492 0
8476 2058 1
206 8995 0
3255 5098 1
4298 2383 0
6416 6312 1
8563 1709 0
5499 7986 1
537 9623 0
1635 6419 1
1495 1794 0
9253 5843 1
3131 1133 0
2134 963 1
4992 2136 0
8136 7994 1
3465 3757 0
578 9349 1
1795 2232 0
8544 2370 1
4731 4251 0
9990 8413 1
9047 5803 0
5052 4724 1
8635 8099 0
2493 3558 1
2876 694 0
1532 2666 1
6013 848 0
8416 5185 1
8439 9882 0
5037 6477 1
4341 3630 0
4217 9622 1
8480 258 0
931 4484 1
4141 4035 0
3660 9784 1
3379 1927 0
8996 6901 1
3174 9794 0
9347 4094 1
7939 7825 0
8331 9091 1
3322 2050 0
4331 2805 1
2369 4693 0
5645 101 1
1398 1259 0
861 1473 1
726 6759 0
8723 2366 1
1144 2512 0
2204 7737 1
7014 3204 0
3077 7335 1
5971 1089 0
4391 2507 1
9616 6299 0
6451 2717 1
2185 6769 0
6244 2487 1
5553 6563 0
3699 3129 1
5016 2527 0
8974 7209 1
2018 4015 0
391 7886 1
9111 1621 0
6102 9496 1
7305 4835 0
6089 6130 1
7861 8364 0
1404 9467 1
1055 4155 0
6239 2916 1
9388 6269 0
4695 1919 1
7613 5166 0
4679 6127 1
4527 9924 0
7154 3926 1
6963 4956 0
1179 5032 1
634 6094 0
9647 4734 1
9129 5865 0
107 7026 1
3633 689 0
7435 3426 1
2281 284 0
2283 5365 1
6776 6663 0
8867 6731 1
3004 6633 0
7498 1193 1
4021 5875 0
7941 2616 1
4233 6306 0
9422 8727 1
3461 9189 0
556 2859 1
2023 5632 0
2183 6312 1
9038 9611 0
2506 5638 1
65 8868 0
6987 4557 1
2799 9536 0
6512 93 1
9719 572 0
3512 1290 1
3688 814 0
4121 6352 1
8607 5108 0
7165 4808 1
3415 9779 0
8718 7266 1
523 5834 0
4364 2677 1
6202 747 0
1373 9471 1
701 3333 0
2904 9424 1
6792 2206 0
8413 4351 1
2711 7099 0
1695 7422 1
2715 2795 0
9154 2108 1
4337 7126 0
9667 9948 1
3694 3515 0
6120 6184 1
2280 3403 0
7175 9265 1
4051 8775 0
9178 726 1
5195 9437 0
2997 6291 1
4644 8772 0
1935 9941 1
9033 8458 0
5494 6311 1
2151 9236 0
1695 6658 1
2040 5705 0
7590 1169 1
3537 90 0
698 3882 1
5500 5066 0
2998 237 1
8467 5841 0
1886 1009 1
1537 8166 0
2399 2034 1
185 6747 0
2846 9302 1
6142 3120 0
3085 2863 1
1583 8031 0
158 8477 1
2031 7853 0
1074 1289 1
696 8690 0
6670 4211 1
4892 6502 0
8054 5938 1
4698 1826 0
1801 4674 1
7552 6282 0
6643 1926 1
7646 8156 0
813 6516 1
5003 7854 0
6845 6226 1
5313 7667 0
3535 5114 1
5530 9368 0
5405 951 1
2310 3515 0
2684 2183 1
6264 6650 0
2530 9873 1
3971 4099 0
7463 1856 1
2427 8119 0
9577 7525 1
5369 1259 0
182 4122 1
7214 6115 0
6148 7628 1
8295 1458 0
6599 1297 1
1875 3898 0
9915 2029 1
7864 2555 0
5223 7907 1
9121 1322 0
6089 946 1
5741 9243 0
4553 9284 1
4553 2148 0
4317 635 1
1017 2632 0
2185 2603 1
2204 361 0
3747 5074 1
6854 9903 0
6873 1517 1
9215 7715 0
9642 1699 1
7845 538 0
5030 2202 1
2046 8545 0
4799 9957 1
9793 5378 0
6798 8237 1
9777 9830 0
5348 153 1
1828 9370 0
2816 1499 1
4899 8343 0
2867 2987 1
8308 6730 0
1526 2763 1
552 5685 0
7000 4823 1
1893 6310 0
5311 6253 1
9622 5712 0
4494 5379 1
8377 6620 0
4279 3287 1
929 7359 0
7329 3836 1
7669 6805 0
3877 4987 1
1320 6562 0
997 626 1
4731 3726 0
4239 4321 1
9178 8147 0
8602 5857 1
700 927 0
2410 3533 1
4110 6047 0
6655 910 1
3486 9367 0
7497 13 1
8044 4266 0
2074 4259 1
1549 7571 0
5581 1493 1
4210 171 0
4197 4162 1
6586 6128 0
3255 1976 1
3877 9862 0
9603 5907 1
3036 3096 0
6861 8497 1
5772 2796 0
6750 2490 1
9278 9055 0
4405 3689 1
4066 8494 0
8029 7972 1
5974 4015 0
9193 8439 1
5489 2888 0
5813 6313 1
1886 960 0
7781 7641 1
7457 6295 0
5267 4000 1
9124 9155 0
2009 1315 1
4073 8793 0
9059 8587 1
7836 7433 0
8142 6624 1
7040 1885 0
3329 691 1
5747 7629 0
2821 9161 1
9589 9540 0
7040 6498 1
5038 6079 0
8091 8175 1
6279 6537 0
176 3633 1
9124 821 0
3933 909 1
3017 9304 0
7972 8612 1
3175 2651 0
5189 198 1
8019 1360 0
6568 1307 1
6009 3899 0
4944 9473 1
4979 2232 0
7175 665 1
3027 1822 0
5494 9415 1
1434 3822 0
8085 6252 1
6854 3919 0
1252 1701 1
4192 5542 0
8712 4968 1
6583 7084 0
4700 1614 1
6864 9989 0
4930 8365 1
7468 5390 0
938 8984 1
1134 9409 0
9172 8777 1
8828 5804 0
3626 7980 1
2857 9986 0
6045 5442 1
8596 824 0
9768 6951 1
6362 4120 0
3314 8789 1
5319 5367 0
8465 7710 1
2826 802 0
7129 6739 1
3186 255 0
8935 8463 1
6102 9088 0
619 7211 1
1169 2068 0
6945 6952 1
6519 7164 0
1021 6535 1
2946 5288 0
6 3520 1
8980 8089 0
7016 1303 1
4919 3822 0
6950 3677 1
2904 8389 0
9728 5241 1
5175 3290 0
1431 3461 1
249 2795 0
3355 7873 1
4468 7330 0
5649 5507 1
6075 4993 0
6327 5638 1
8330 1241 0
7216 6835 1
2757 7120 0
2984 8707 1
159 6360 0
5287 5318 1
6900 8868 0
1118 666 1
5495 7171 0
2703 7185 1
4530 9423 0
4067 2268 1
8403 6393 0
124 8333 1
6083 5643 0
3882 8964 1
6288 469 0
4135 969 1
2370 4544 0
3021 3633 1
161 9862 0
4249 6305 1
8647 1945 0
2671 3244 1
1463 9689 0
9385 3394 1
1521 8843 0
448 7699 1
6220 4597 0
1147 4253 1
7205 7676 0
3528 3296 1
2639 3100 0
8867 373 1
499 6104 0
85 2656 1
1751 6088 0
2163 4958 1
6187 923 0
8449 1886 1
680 1239 0
950 149 1
6848 9243 0
4592 8838 1
3921 1589 0
9134 3435 1
1158 7378 0
4330 2974 1
5631 9023 0
3361 8849 1
2284 6609 0
6583 3686 1
5952 1778 0
8346 8495 1
594 5814 0
6832 5759 1
3765 8917 0
9816 7046 1
7367 2734 0
1513 8992 1
3889 1429 0
1094 8876 1
1775 968 0
399 4729 1
6648 5455 0
489 8359 1
2637 9952 0
161 6343 1
9147 6927 0
9484 9431 1
8672 9696 0
3575 1130 1
1265 4747 0
8594 9515 1
4468 3868 0
357 7115 1
3862 9605 0
4447 7504 1
7051 4015 0
2139 1722 1
4063 8961 0
5777 402 1
8176 7643 0
1028 5516 1
6635 1192 0
4004 5392 1
6761 3937 0
8763 7497 1
8423 9866 0
5319 3877 1
3 5034 0
6192 8221 1
8717 9819 0
9863 2754 1
7720 9972 0
7266 8268 1
588 1675 0
1553 9156 1
6900 8703 0
2171 1968 1
7178 6094 0
9160 1685 1
9279 8036 0
3239 9910 1
5676 2555 0
8975 217 1
8422 6055 0
2711 1946 1
3661 3254 0
2785 1673 1
7630 6932 0
2882 9479 1
4248 7289 0
379 9052 1
2944 5834 0
3684 488 1
7185 6393 0
685 7747 1
2877 753 0
4319 3683 1
8227 3742 0
3815 3821 1
6598 3775 0
423 8693 1
8480 3333 0
475 573 1
861 5814 0
3060 9682 1
2345 4912 0
7849 6510 1
8285 3859 0
2184 800 1
4781 6273 0
5919 3004 1
9326 7889 0
6912 7109 1
7130 1335 0
7979 9887 1
6835 7805 0
4077 6401 1
6718 9623 0
9067 1409 1
2478 7168 0
7335 2447 1
3172 6696 0
6524 8804 1
3305 9352 0
6554 7659 1
6659 3345 0
6398 451 1
4106 5789 0
8583 7933 1
6818 705 0
8757 871 1
7056 7866 0
5610 4310 1
1970 650 0
7546 9575 1
4067 3749 0
1579 2047 1
6370 5146 0
2495 278 1
4414 3750 0
4201 2934 1
1521 3016 0
7961 1469 1
1850 708 0
6703 5218 1
7060 9367 0
2075 8777 1
6463 3631 0
4998 3990 1
8106 2056 0
1380 4955 1
3300 1458 0
2409 9378 1
2082 7257 0
5311 5187 1
2916 7180 0
4252 5479 1
1456 955 0
6385 7246 1
5791 5958 0
9709 3354 1
8238 6390 0
5308 9928 1
2346 9596 0
4494 9731 1
4021 7152 0
9872 4586 1
1629 309 0
6091 1021 1
6925 140 0
4994 2114 1
2412 6393 0
7921 5123 1
8394 7875 0
2449 7569 1
2162 6093 0
7966 3026 1
4992 2737 0
3618 7830 1
8319 6492 0
1946 3366 1
1412 6650 0
1488 9020 1
1573 6212 0
4218 4950 1
4643 456 0
8019 8430 1
2082 9632 0
9984 4178 1
7907 5103 0
6846 3434 1
2265 2630 0
1956 3882 1
7014 6365 0
5496 871 1
6957 2148 0
1391 6762 1
3610 627 0
7687 9428 1
184 1239 0
5913 8766 1
9727 9671 0
9405 5187 1
3373 5320 0
4687 3 1
5207 6064 0
7319 402 1
8297 7875 0
8914 863 1
5847 4963 0
8322 225 1
7695 8069 0
2081 9053 1
7888 6920 0
6803 4958 1
7622 564 0
8495 8964 1
5251 2382 0
5688 1511 1
6017 80 0
6068 6722 1
5110 6532 0
1755 8139 1
7096 7331 0
7777 6975 1
1179 677 0
3988 2015 1
7341 1459 0
7075 2910 1
9237 3307 0
7778 4695 1
9069 4917 0
419 6174 1
2976 7475 0
6724 8948 1
6348 2619 0
9331 2210 1
1792 322 0
898 4491 1
1699 4456 0
3817 7052 1
2735 6600 0
537 5584 1
3023 5316 0
3632 2822 1
7117 6871 0
5963 8525 1
9680 2057 0
7770 607 1
1632 7831 0
9153 1348 1
2241 9925 0
9282 8133 1
1393 6046 0
4067 6369 1
9758 8112 0
2260 8583 1
1432 5789 0
3821 2183 1
945 2307 0
6214 294 1
232 6079 0
3310 2117 1
2558 4023 0
8145 5759 1
8048 5694 0
4680 6930 1
1604 3898 0
5319 4793 1
6860 307 0
6290 2034 1
457 6418 0
8867 3080 1
5688 7008 0
8885 1584 1
4423 2356 0
4964 1083 1
1521 8648 0
5847 6986 1
1095 194 0
3702 9858 1
6708 8058 0
8809 7050 1
8467 7126 0
1835 3691 1
8487 8084 0
5326 6239 1
2588 1458 0
7280 3610 1
7693 7826 0
1611 6558 1
2031 7688 0
8037 2681 1
9538 9606 0
2787 9194 1
5377 4090 0
7912 5295 1
9594 8406 0
9047 507 1
7971 7985 0
7067 6942 1
8358 6806 0
586 5374 1
1646 368 0
3662 9734 1
1260 4806 0
3332 4686 1
4211 8080 0
482 2882 1
297 7378 0
6919 6000 1
6255 5698 0
1938 8083 1
8467 2334 0
6065 4719 1
9477 3391 0
2412 9909 1
3219 4670 0
7613 8666 1
5732 6314 0
4767 1423 1
6342 3846 0
597 3395 1
2435 9519 0
9552 5583 1
4126 2618 0
3012 794 1
8829 326 0
3842 3626 1
1482 4054 0
1605 7420 1
4154 4635 0
8215 2280 1
6749 8641 0
6768 5426 1
9431 7619 0
8195 945 1
5073 9285 0
3293 2785 1
4668 1133 0
1129 4436 1
380 1951 0
2757 8420 1
3626 2937 0
8019 5351 1
8915 9541 0
7198 7117 1
1311 55 0
5130 1404 1
8884 4198 0
5509 2441 1
9670 168 0
3855 1810 1
9121 8024 0
1823 5503 1
9565 874 0
734 7939 1
8198 4882 0
4385 8161 1
4940 6883 0
139 8271 1
5471 2549 0
9528 1920 1
3737 2227 0
4220 8846 1
3623 8458 0
7556 8882 1
4596 6198 0
8123 3590 1
7201 3075 0
3633 3975 1
9258 2544 0
7592 6412 1
6783 6830 0
6894 9731 1
6686 2353 0
5048 3060 1
5802 1794 0
2556 3101 1
2423 2174 0
9544 4695 1
182 9821 0
2505 9929 1
4368 5412 0
8664 4417 1
1811 9972 0
3830 8510 1
4887 6039 0
8705 7922 1
9688 7048 0
3733 7117 1
7105 8976 0
6682 977 1
143 5570 0
84 3431 1
5167 7438 0
8490 2364 1
4405 917 0
1618 3408 1
8489 9986 0
1692 9 1
5641 3102 0
5883 740 1
2715 7180 0
6172 6214 1
6067 9557 0
2153 1151 1
5658 9475 0
6834 4953 1
7876 119 0
8326 4161 1
7075 7146 0
6102 9650 1
547 874 0
7467 7476 1
1073 4238 0
4892 7327 1
5013 9697 0
9473 7494 1
4426 7001 0
8394 1524 1
3801 9152 0
5465 5287 1
3875 1554 0
8188 4574 1
1640 9213 0
1888 7446 1
4450 3327 0
8789 1588 1
9565 7992 0
3287 9186 1
6193 4997 0
5274 4557 1
885 9285 0
4470 6072 1
7901 2445 0
3848 868 1
1570 4835 0
9869 3767 1
7029 8976 0
3269 1690 1
4306 8601 0
4821 6401 1
3 7231 0
2912 6804 1
4903 9555 0
7091 4382 1
2788 3388 0
5915 4007 1
8505 7152 0
1876 9138 1
9070 4708 0
5116 1603 1
2970 3279 0
9681 1431 1
6654 7642 0
3550 6774 1
7010 3377 0
2022 7317 1
9716 4462 0
6364 8320 1
8153 5349 0
4345 2081 1
9634 4886 0
7432 3187 1
2916 2143 0
7935 10000 1
2080 6537 0
8405 4123 1
764 7229 0
4150 5821 1
9382 5468 0
8985 2048 1
3111 8566 0
8245 3764 1
9582 1429 0
7565 4364 1
2671 8614 0
4745 8840 1
6643 2104 0
871 7720 1
1445 44 0
4656 122 1
9747 2319 0
4087 6729 1
2367 9097 0
3996 3914 1
9683 6409 0
3089 203 1
7160 5401 0
8594 3011 1
3483 2908 0
9856 5514 1
5798 6611 0
8789 3668 1
96 4828 0
4644 4677 1
4795 6795 0
325 3837 1
1381 3565 0
6317 8592 1
9426 8791 0
7440 6644 1
4136 9638 0
1079 1619 1
9751 130 0
1434 1364 1
2032 7673 0
5122 2650 1
5602 3198 0
4478 7295 1
1690 837 0
9889 2972 1
563 5245 0
5891 5666 1
3998 6243 0
2496 3677 1
9237 9440 0
4685 9203 1
6334 3582 0
2719 9847 1
7795 2135 0
2759 8445 1
8076 7054 0
9751 7299 1
7978 8024 0
6890 1225 1
3604 5774 0
5006 4782 1
818 2174 0
8758 2414 1
3830 6557 0
260 2113 1
9731 6821 0
965 2978 1
2006 7061 0
5011 2186 1
328 8146 0
5098 6707 1
4704 3064 0
9183 161 1
6340 1855 0
112 8881 1
5056 560 0
9147 5363 1
6230 7065 0
8591 4586 1
2060 2140 0
7341 1902 1
8757 6931 0
6969 6033 1
5800 9946 0
1561 3727 1
5426 8343 0
7220 7138 1
8467 6777 0
4121 4479 1
7568 1479 0
1540 5920 1
2516 8283 0
8285 1117 1
3793 8291 0
6959 7806 1
9237 7518 0
2946 5857 1
8964 6037 0
9670 6113 1
5658 8696 0
8330 4742 1
9201 6758 0
7110 4081 1
2938 2781 0
6858 1497 1
8264 1657 0
2399 1162 1
4487 2878 0
1068 1731 1
3935 9444 0
4724 6902 1
6332 4678 0
4331 7645 1
1723 9557 0
872 9108 1
1682 2024 0
8187 283 1
9610 8923 0
8632 7116 1
5783 7371 0
9227 8495 1
4743 9235 0
120 938 1
6043 1945 0
1990 5727 1
2346 4732 0
7479 7040 1
5260 9810 0
4601 4105 1
5823 1332 0
7955 13 1
2254 8897 0
9089 643 1
6912 8406 0
7416 9488 1
946 6282 0
9831 111 1
1132 2513 0
9085 8921 1
2092 3254 0
9395 569 1
2957 4167 0
5451 5855 1
3957 4027 0
3988 1630 1
1583 6299 0
1545 202 1
9914 6896 0
6288 2542 1
9548 2061 0
741 2091 1
4768 511 0
8991 1599 1
979 9696 0
4557 8227 1
362 1425 0
7416 6583 1
5715 1206 0
5489 2060 1
5105 2669 0
1682 1750 1
1353 3062 0
9855 9805 1
6979 2195 0
3698 8513 1
3761 257 0
4026 3114 1
1610 4538 0
661 5014 1
4688 8178 0
3188 4983 1
749 3545 0
2380 6639 1
2134 7753 0
2159 9575 1
1038 4054 0
5510 5749 1
557 589 0
6192 9290 1
3119 4552 0
3614 8227 1
5036 2106 0
4103 3332 1
4671 1230 0
3063 3687 1
1604 2329 0
4647 7320 1
9009 2234 0
6585 5906 1
60 9995 0
8029 4775 1
669 677 0
4246 2920 1
7027 8772 0
8321 8395 1
7837 5213 0
3591 9798 1
436 460 0
9401 1183 1
5989 6523 0
9738 7399 1
3332 8851 0
1902 4529 1
993 62 0
3363 3671 1
3744 3797 0
4330 136 1
4275 2349 0
5541 5801 1
7810 7068 0
1106 7910 1
5098 7121 0
8575 8618 1
8910 874 0
3882 4773 1
263 6484 0
7961 3558 1
1215 281 0
5956 8464 1
78 6250 0
1930 3211 1
9979 248 0
9001 3328 1
583 2885 0
311 2263 1
9063 5570 0
8398 6278 1
1114 4115 0
9650 3977 1
4574 8342 0
1930 4734 1
1996 3718 0
4357 2911 1
3547 4835 0
2488 3245 1
2580 1766 0
9060 594 1
9844 7343 0
3683 1285 1
942 4112 0
2052 7476 1
9178 2195 0
7468 2352 1
2089 6931 0
9080 9469 1
468 1258 0
9092 4258 1
6331 4865 0
2282 5795 1
1079 427 0
5974 29 1
9944 6195 0
76 1296 1
3595 695 0
1052 4473 1
5969 2 0
4940 4245 1
5578 9025 0
2978 6694 1
2289 2797 0
1926 9447 1
8738 6081 0
9628 9340 1
3653 7517 0
7115 6102 1
4702 7402 0
7157 7092 1
4273 8614 0
2252 5541 1
8208 4912 0
5898 8449 1
5925 7700 0
6089 4405 1
3253 7005 0
8293 4059 1
3830 15 0
8727 6292 1
7895 4923 0
5607 4259 1
5837 5051 0
9299 8353 1
7820 314 0
6583 4296 1
8315 3367 0
2697 9878 1
7855 1309 0
2158 2000 1
8939 3345 0
5026 4792 1
1789 4575 0
3838 6276 1
5482 1712 0
9572 5671 1
99 6118 0
9387 3091 1
6536 449 0
4649 9938 1
696 5627 0
1403 8575 1
1695 230 0
8416 7490 1
7395 2509 0
6332 6735 1
4679 2396 0
5523 6141 1
4968 6365 0
4309 6089 1
3002 9064 0
3172 9617 1
9192 9088 0
4451 6377 1
4679 5804 0
3949 7261 1
6440 6683 0
731 669 1
8742 2240 0
7286 2951 1
681 9669 0
3344 4063 1
9401 8787 0
6802 2191 1
1838 7959 0
1431 7955 1
7022 4815 0
3195 4225 1
9603 9230 0
2717 1876 1
9686 2014 0
8780 5012 1
8085 1429 0
6297 9498 1
8742 8334 0
6859 8991 1
5141 4621 0
7577 9722 1
7470 4194 0
5276 1428 1
5825 4290 0
6471 1934 1
7040 5922 0
4820 1275 1
9947 8146 0
3601 5748 1
9887 5865 0
6509 9457 1
1915 8965 0
9078 4836 1
4977 8408 0
6515 3772 1
1471 5765 0
2134 8723 1
2556 5698 0
702 7052 1
1411 4012 0
3139 1765 1
2005 9611 0
341 3187 1
6581 9427 0
4797 3122 1
9524 8209 0
9627 6263 1
3428 6539 0
9581 2901 1
6543 5091 0
2466 1119 1
9802 3330 0
1896 949 1
9220 4526 0
2311 5960 1
4961 6753 0
3963 2198 1
4337 4115 0
7310 9938 1
2183 7224 0
2154 3202 1
7239 194 0
9384 9347 1
8475 3901 0
7630 2746 1
7568 7506 0
9793 647 1
5547 125 0
2542 8107 1
4568 3794 0
5260 8891 1
7300 1675 0
7577 6114 1
383 7647 0
9664 6227 1
574 7637 0
1902 423 1
299 5281 0
4775 2519 1
5890 1761 0
8591 8007 1
8128 3909 0
852 9659 1
3310 8745 0
5393 3724 1
6968 1207 0
8812 8380 1
5169 3227 0
1463 3733 1
6545 981 0
8161 3417 1
6481 6871 0
9839 4968 1
5518 4632 0
5383 2358 1
6845 5755 0
2366 4679 1
2981 3606 0
4631 9594 1
4068 1680 0
6820 3181 1
6723 2127 0
8183 1847 1
8227 6094 0
9024 8309 1
7636 3335 0
9273 4429 1
9613 7850 0
8893 9539 1
866 3278 0
1575 2641 1
6861 4324 0
6226 5796 1
4491 796 0
9190 2687 1
8327 6136 0
3113 4151 1
976 9930 0
6145 8974 1
9168 6314 0
3930 6098 1
7250 2411 0
4518 4519 1
5319 1330 0
790 9279 1
2083 1291 0
3723 8135 1
321 7037 0
3467 5954 1
7431 4657 0
1223 9544 1
6102 8375 0
2815 2233 1
3880 9924 0
8266 2151 1
3070 1426 0
5354 2242 1
2033 4244 0
912 7623 1
6544 7673 0
616 2857 1
9340 8283 0
5273 1485 1
3448 9904 0
8708 1793 1
9686 3342 0
7537 7592 1
1883 9714 0
2348 799 1
5334 9105 0
5493 9446 1
8095 9646 0
4892 3872 1
7534 4058 0
8835 727 1
1819 7749 0
6804 6259 1
4189 2429 0
4030 8271 1
4775 218 0
35 5330 1
6815 9819 0
71 6729 1
4254 1317 0
1315 7540 1
4272 1757 0
316 8251 1
1390 5406 0
8153 3150 1
7964 2810 0
8991 7521 1
3121 4575 0
3537 1837 1
8959 9440 0
5636 2273 1
2486 5034 0
2162 3067 1
4508 4980 0
7427 8102 1
1483 2873 0
8888 8594 1
5490 4898 0
4860 6525 1
9340 2156 0
8193 1099 1
2850 4501 0
7658 2867 1
7312 6876 0
1311 8463 1
1445 7171 0
804 5933 1
2177 2026 0
1701 1374 1
9159 4055 0
924 5588 1
3122 8210 0
26 1526 1
31 9820 0
5562 764 1
6597 2422 0
2616 7892 1
9263 6572 0
6774 3882 1
9944 3438 0
6117 8746 1
7131 191 0
6445 5807 1
7793 5420 0
3998 987 1
9905 7945 0
3946 6006 1
4136 6892 0
8326 6048 1
8425 3876 0
5796 3405 1
1897 3090 0
8048 7184 1
4569 5153 0
8820 509 1
6259 7371 0
7250 6230 1
9978 9671 0
9676 738 1
2107 5647 0
4901 914 1
7473 5647 0
4523 3421 1
6431 1623 0
2196 8784 1
4425 9419 0
4652 8780 1
6589 4318 0
6838 2551 1
8327 6991 0
2219 495 1
3305 8572 0
9093 3210 1
7296 1657 0
8724 1107 1
7774 6435 0
9647 8600 1
5568 6909 0
5987 8751 1
8857 8302 0
9214 3518 1
4077 6981 0
4972 7957 1
8059 6618 0
4718 3337 1
1435 501 0
4751 5977 1
4744 5209 0
7388 6644 1
6509 6267 0
3485 3014 1
93 6320 0
8740 6181 1
2324 6502 0
7722 7468 1
8324 5905 0
3008 1162 1
3744 7551 0
6529 7335 1
524 2659 0
8327 8312 1
1490 7731 0
9548 7781 1
5592 3348 0
4263 7145 1
7664 860 0
8063 2582 1
8628 7832 0
9082 6959 1
9276 3229 0
7115 552 1
9233 5527 0
5756 3289 1
143 4954 0
1829 9089 1
376 5010 0
206 4803 1
2768 9187 0
9016 7049 1
9438 8070 0
4860 3733 1
5275 9919 0
756 9090 1
5772 6993 0
8878 6351 1
9336 257 0
9349 4978 1
3518 1478 0
1353 3011 1
1152 7804 0
656 587 1
9164 8360 0
1124 6717 1
7347 6001 0
3924 3172 1
7344 3051 0
3486 3930 1
2168 2942 0
5602 8496 1
8400 8648 0
8282 5648 1
1643 6611 0
1666 2658 1
1155 1675 0
1218 8107 1
1682 4755 0
9901 3106 1
1763 725 0
4495 8139 1
996 3124 0
5015 8249 1
9599 4374 0
8890 8380 1
8118 2157 0
1264 2934 1
1198 8653 0
966 6473 1
6509 9155 0
5451 3122 1
9575 7679 0
7318 7255 1
419 1219 0
3141 5329 1
8933 7611 0
8041 2916 1
3531 572 0
1299 5396 1
2640 9117 0
8467 6536 1
4908 6368 0
5474 6291 1
8403 7150 0
36 7592 1
3491 4869 0
3772 5296 1
7145 5344 0
8558 2439 1
3720 728 0
7803 8933 1
5696 967 0
7904 7249 1
2690 7850 0
5699 4872 1
3015 8694 0
9784 5445 1
3144 1911 0
5855 6000 1
6852 6638 0
7446 9223 1
3297 7936 0
8243 8964 1
669 208 0
1722 8394 1
